r,t,y,val,solvedtm,region_name,tech_name
R6,S26I,2060,0.31027971161903756,2026-05-13 15:07:40.839,Cambodia,Biomass Imports
R1,S29D,2060,1277.5195344260596,2026-05-13 15:07:40.839,Indonesia,Palm Oil Domestic Production
R1,S40I,2060,73.07074705753118,2026-05-13 15:07:40.839,Indonesia,Ammonia Imports
R14,S40I,2060,6.5734710881800105,2026-05-13 15:07:40.839,Vietnam,Ammonia Imports
R1,S47I,2060,0.5922880230934696,2026-05-13 15:07:40.839,Indonesia,Nuclear Imports
R1,S48D,2060,0.11233538003883763,2026-05-13 15:07:40.839,Indonesia,Geothermal Domestic Production
R1,S49D,2060,2.6065561969152987e-05,2026-05-13 15:07:40.839,Indonesia,Tidal Domestic Production
R1,S51D,2060,0.16666098456703382,2026-05-13 15:07:40.839,Indonesia,Wind Domestic Production
R1,S52D,2060,0.5577086984056276,2026-05-13 15:07:40.839,Indonesia,Municipal Solid Waste Domestic Production
R11,S52D,2060,13.731801479181534,2026-05-13 15:07:40.839,Thailand,Municipal Solid Waste Domestic Production
R16,S52D,2060,0.011495335103696835,2026-05-13 15:07:40.839,Singapore,Municipal Solid Waste Domestic Production
R1,S54D,2060,0.443917318953703,2026-05-13 15:07:40.839,Indonesia,Large Hydro Domestic Production
R1,S55D,2060,0.11459256664684715,2026-05-13 15:07:40.839,Indonesia,Small Hydro Domestic Production
R13,S57I,2060,0.3626539431369219,2026-05-13 15:07:40.839,Laos,Charcoal Imports
R14,S57I,2060,0.575803178458278,2026-05-13 15:07:40.839,Vietnam,Charcoal Imports
R19,S57I,2060,0.6231271625587018,2026-05-13 15:07:40.839,Philippines,Charcoal Imports
R12,S58I,2060,1.454845643007828,2026-05-13 15:07:40.839,Myanmar,Wood Imports
R13,S58I,2060,0.7817662616190169,2026-05-13 15:07:40.839,Laos,Wood Imports
R14,S58I,2060,7.492511727114923,2026-05-13 15:07:40.839,Vietnam,Wood Imports
R19,S58I,2060,0.558945759828502,2026-05-13 15:07:40.839,Philippines,Wood Imports
R20,S58I,2060,0.012817719758965257,2026-05-13 15:07:40.839,Timor Leste,Wood Imports
R19,S60I,2060,11.259636567603811,2026-05-13 15:07:40.839,Philippines,Avgas Imports
R15,S61I,2060,30.324265023775602,2026-05-13 15:07:40.839,Brunei,Naphtha Imports
R16,S61I,2060,2597.1887556878746,2026-05-13 15:07:40.839,Singapore,Naphtha Imports
R19,S61I,2060,707.4953593593269,2026-05-13 15:07:40.839,Philippines,Naphtha Imports
R1,S62I,2060,3270.768069077152,2026-05-13 15:07:40.839,Indonesia,Jet Kerosene Imports
R11,S62I,2060,2358.571818075426,2026-05-13 15:07:40.839,Thailand,Jet Kerosene Imports
R12,S62I,2060,74.69193712719105,2026-05-13 15:07:40.839,Myanmar,Jet Kerosene Imports
R13,S62I,2060,13.761669867350136,2026-05-13 15:07:40.839,Laos,Jet Kerosene Imports
R14,S62I,2060,3356.931684960282,2026-05-13 15:07:40.839,Vietnam,Jet Kerosene Imports
R15,S62I,2060,11.44416356402067,2026-05-13 15:07:40.839,Brunei,Jet Kerosene Imports
R16,S62I,2060,294.3062637857936,2026-05-13 15:07:40.839,Singapore,Jet Kerosene Imports
R17,S62I,2060,143.47697952258247,2026-05-13 15:07:40.839,Malaysia,Jet Kerosene Imports
R19,S62I,2060,1973.418084554162,2026-05-13 15:07:40.839,Philippines,Jet Kerosene Imports
R6,S62I,2060,58.44747284834775,2026-05-13 15:07:40.839,Cambodia,Jet Kerosene Imports
R12,S65I,2060,22.672043591981147,2026-05-13 15:07:40.839,Myanmar,Lubricants Imports
R14,S65I,2060,118.0269990736548,2026-05-13 15:07:40.839,Vietnam,Lubricants Imports
R15,S65I,2060,0.20888934030974096,2026-05-13 15:07:40.839,Brunei,Lubricants Imports
R16,S65I,2060,877.7366025818649,2026-05-13 15:07:40.839,Singapore,Lubricants Imports
R6,S65I,2060,3.831199008400475,2026-05-13 15:07:40.839,Cambodia,Lubricants Imports
R12,S66I,2060,29.918463077920357,2026-05-13 15:07:40.839,Myanmar,Bitumen Imports
R14,S66I,2060,1916.133152281446,2026-05-13 15:07:40.839,Vietnam,Bitumen Imports
R15,S66I,2060,0.8685249501686378,2026-05-13 15:07:40.839,Brunei,Bitumen Imports
R16,S66I,2060,549.5246269887097,2026-05-13 15:07:40.839,Singapore,Bitumen Imports
R19,S66I,2060,661.5349397898036,2026-05-13 15:07:40.839,Philippines,Bitumen Imports
R6,S66I,2060,77.346320747874,2026-05-13 15:07:40.839,Cambodia,Bitumen Imports
R12,S67I,2060,13.227999425765978,2026-05-13 15:07:40.839,Myanmar,Oil Imports
R13,S67I,2060,0.38336393945207403,2026-05-13 15:07:40.839,Laos,Oil Imports
R14,S67I,2060,2271.78686678765,2026-05-13 15:07:40.839,Vietnam,Oil Imports
R15,S67I,2060,0.567173540437209,2026-05-13 15:07:40.839,Brunei,Oil Imports
R16,S67I,2060,480.5110979097916,2026-05-13 15:07:40.839,Singapore,Oil Imports
R17,S67I,2060,208.37955875660688,2026-05-13 15:07:40.839,Malaysia,Oil Imports
R19,S67I,2060,100.34283031134429,2026-05-13 15:07:40.839,Philippines,Oil Imports
R16,S69I,2060,2.9842405871576654,2026-05-13 15:07:40.839,Singapore,Petroleum Coke Imports
R20,S74I,2060,0.19038968607837795,2026-05-13 15:07:40.839,Timor Leste,Coal Bituminous Imports
R11,S76I,2060,2.9856129166726184,2026-05-13 15:07:40.839,Thailand,Coal Anthracite Imports
R14,S76I,2060,1078.0106352315602,2026-05-13 15:07:40.839,Vietnam,Coal Anthracite Imports
