region,tech_name,year,capital_inv,fixed_OM,variable_OM,disc_capex,disc_opex,disc_salvage
Malaysia,Biogas,2035,0.0000,15.0946,0.0000,0.0000,39.7857,0.0000
Malaysia,Biogas,2040,0.0000,14.5883,0.0000,0.0000,29.3955,0.0000
Malaysia,Biogas,2045,0.0000,14.0821,0.0160,0.0000,20.2445,0.0000
Malaysia,Biogas,2050,0.0000,13.5759,0.0153,0.0000,13.9218,0.0000
Malaysia,Biogas,2055,0.0000,13.5759,0.0153,0.0000,9.9260,0.0000
Malaysia,Biogas,2060,0.0000,13.5759,0.0153,0.0000,7.0771,0.0000
Malaysia,Biomass Domestic Production,2030,0.0000,0.0000,23.3155,0.0000,52.9547,0.0000
Malaysia,Biomass Domestic Production,2035,0.0000,0.0000,0.0000,0.0000,28.1369,0.0000
Malaysia,Biomass Domestic Production,2050,0.0000,0.0000,28.0368,0.0000,16.4556,0.0000
Malaysia,Biomass Domestic Production,2055,0.0000,0.0000,0.0000,0.0000,8.7435,0.0000
Malaysia,Biomass Imports,2025,0.0000,0.0000,21.7875,0.0000,21.0627,0.0000
Malaysia,Biomass Imports,2030,0.0000,0.0000,0.0000,0.0000,36.8772,0.0000
Malaysia,Biomass Imports,2035,0.0000,0.0000,24.9570,0.0000,40.4141,0.0000
Malaysia,Biomass Imports,2040,0.0000,0.0000,26.2900,0.0000,51.8274,0.0000
Malaysia,Biomass Imports,2045,0.0000,0.0000,27.3634,0.0000,38.6536,0.0000
Malaysia,Biomass Imports,2050,0.0000,0.0000,0.0000,0.0000,11.9686,0.0000
Malaysia,Biomass Imports,2055,0.0000,0.0000,27.8643,0.0000,11.6604,0.0000
Malaysia,Biomass Imports,2060,0.0000,0.0000,27.6928,0.0000,14.4582,0.0000
Malaysia,Biomass Other_MYPE,2025,0.0000,29.4674,4.2688,0.0000,32.6140,0.0000
Malaysia,Biomass Other_MYPE,2030,0.0000,28.2422,5.0201,0.0000,132.7898,0.0000
Malaysia,Biomass Other_MYPE,2035,0.0000,28.2422,5.4527,0.0000,96.0492,0.0000
Malaysia,Biomass Other_MYPE,2040,0.0000,28.2422,5.1596,0.0000,67.9389,0.0000
Malaysia,Biomass Other_MYPE,2045,0.0000,28.2422,4.4225,0.0000,47.3805,0.0000
Malaysia,Biomass Other_MYPE,2050,0.0000,28.2422,3.6854,0.0000,33.0267,0.0000
Malaysia,Biomass Other_MYPE,2055,0.0000,28.2422,2.9483,0.0000,23.0092,0.0000
Malaysia,Biomass Other_MYPE,2060,0.0000,28.2422,2.2112,0.0000,16.0215,0.0000
Malaysia,Biomass Other_MYSB,2025,0.0000,8.3768,1.8400,0.0000,9.8769,0.0000
Malaysia,Biomass Other_MYSB,2030,0.0000,8.0285,2.1638,0.0000,40.8075,0.0000
Malaysia,Biomass Other_MYSB,2035,0.0000,8.0285,2.3503,0.0000,29.6865,0.0000
Malaysia,Biomass Other_MYSB,2040,0.0000,8.0285,2.2239,0.0000,20.9321,0.0000
Malaysia,Biomass Other_MYSB,2045,0.0000,8.0285,2.4297,0.0000,14.8988,0.0000
Malaysia,Biomass Other_MYSB,2050,0.0000,8.0285,4.7138,0.0000,12.0533,0.0000
Malaysia,Biomass Other_MYSB,2055,0.0000,8.0285,10.0657,0.0000,11.5457,0.0000
Malaysia,Biomass Other_MYSB,2060,0.0000,8.0285,13.8186,0.0000,10.5417,0.0000
Malaysia,Coal Subcritical_MYPE,2025,0.0000,291.0840,1238.0457,0.0000,1478.2655,0.0000
Malaysia,Coal Subcritical_MYPE,2030,0.0000,286.2326,1047.6446,0.0000,6252.1266,0.0000
Malaysia,Coal Subcritical_MYPE,2035,0.0000,286.2326,1138.4897,0.0000,4197.4312,0.0000
Malaysia,Coal Subcritical_MYPE,2040,0.0000,286.2326,1077.2870,0.0000,2879.9101,0.0000
Malaysia,Coal Subcritical_MYPE,2045,0.0000,286.2326,923.9050,0.0000,1832.6606,0.0000
Malaysia,Coal Subcritical_MYPE,2050,0.0000,286.2326,778.8400,0.0000,1154.4303,0.0000
Malaysia,Coal Subcritical_MYPE,2055,0.0000,286.2326,703.3193,0.0000,746.2500,0.0000
Malaysia,Coal Subcritical_MYPE,2060,0.0000,286.2326,632.1014,0.0000,494.0250,0.0000
Malaysia,Coal Subcritical_MYSR,2025,0.0000,31.6200,141.6655,0.0000,167.5214,0.0000
Malaysia,Coal Subcritical_MYSR,2030,0.0000,31.0930,113.8040,0.0000,695.0350,0.0000
Malaysia,Coal Subcritical_MYSR,2035,0.0000,31.0930,130.2736,0.0000,466.6501,0.0000
Malaysia,Coal Subcritical_MYSR,2040,0.0000,31.0930,123.2704,0.0000,326.1944,0.0000
Malaysia,Coal Subcritical_MYSR,2045,0.0000,31.0930,107.9004,0.0000,209.1163,0.0000
Malaysia,Coal Subcritical_MYSR,2050,0.0000,31.0930,92.1632,0.0000,133.1377,0.0000
Malaysia,Coal Subcritical_MYSR,2055,0.0000,31.0930,88.7106,0.0000,88.5727,0.0000
Malaysia,Coal Subcritical_MYSR,2060,0.0000,31.0930,78.4902,0.0000,59.3341,0.0000
Malaysia,Coal Ultrasupercritical,2025,0.0000,145.6584,22.9952,0.0000,163.0435,0.0000
Malaysia,Coal Ultrasupercritical,2030,0.0000,145.6584,14.8994,0.0000,650.1233,0.0000
Malaysia,Coal Ultrasupercritical,2035,0.0000,205.7184,18.7048,0.0000,557.1795,0.0000
Malaysia,Coal Ultrasupercritical,2040,0.0000,205.7184,16.3667,0.0000,449.5132,0.0000
Malaysia,Coal Ultrasupercritical,2045,0.0000,205.7184,14.0286,0.0000,317.1376,0.0000
Malaysia,Coal Ultrasupercritical,2050,0.0000,205.7184,11.6905,0.0000,223.7198,0.0000
Malaysia,Coal Ultrasupercritical,2055,0.0000,205.7184,9.3524,0.0000,157.8015,0.0000
Malaysia,Coal Ultrasupercritical,2060,0.0000,205.7184,7.0143,0.0000,111.2928,0.0000
Malaysia,Diesel_MYPE,2025,0.0000,2.2268,0.0000,0.0000,2.1527,0.0000
Malaysia,Diesel_MYPE,2030,0.0000,2.2268,0.0000,0.0000,8.8265,0.0000
Malaysia,Diesel_MYPE,2035,0.0000,2.2084,0.0000,0.0000,6.2413,0.0000
Malaysia,Diesel_MYPE,2040,0.0000,2.1901,0.0000,0.0000,4.4130,0.0000
Malaysia,Diesel_MYPE,2045,0.0000,2.1717,0.0000,0.0000,3.1200,0.0000
Malaysia,Diesel_MYPE,2050,0.0000,2.1534,0.0000,0.0000,2.2057,0.0000
Malaysia,Diesel_MYPE,2055,0.0000,2.1534,0.0000,0.0000,1.5727,0.0000
Malaysia,Diesel_MYPE,2060,0.0000,2.1534,0.0000,0.0000,1.1213,0.0000
Malaysia,Diesel_MYSB,2025,0.0000,0.7935,0.0000,0.0000,0.7671,0.0000
Malaysia,Diesel_MYSB,2030,0.0000,0.0000,0.0000,0.0000,1.3431,0.0000
Malaysia,Diesel_MYSR,2025,0.0000,0.5824,0.0000,0.0000,0.5630,0.0000
Malaysia,Diesel_MYSR,2030,0.0000,0.0000,0.0000,0.0000,0.9858,0.0000
Malaysia,Gas Combined Cycle_MYPE,2025,0.0000,350.8603,1348.4809,0.0000,1642.8151,0.0000
Malaysia,Gas Combined Cycle_MYPE,2030,0.0000,335.5562,1108.1533,0.0000,6846.4859,0.0000
Malaysia,Gas Combined Cycle_MYPE,2035,0.0000,412.9175,1481.1358,0.0000,5106.1937,0.0000
Malaysia,Gas Combined Cycle_MYPE,2040,0.0000,453.3923,1538.8914,0.0000,4033.6940,0.0000
Malaysia,Gas Combined Cycle_MYPE,2045,0.0000,453.3923,1321.1573,0.0000,2683.0110,0.0000
Malaysia,Gas Combined Cycle_MYPE,2050,0.0000,453.3923,1134.3349,0.0000,1708.0625,0.0000
Malaysia,Gas Combined Cycle_MYPE,2055,0.0000,453.3923,946.8448,0.0000,1081.1037,0.0000
Malaysia,Gas Combined Cycle_MYPE,2060,0.0000,453.3923,777.2817,0.0000,678.5320,0.0000
Malaysia,Gas Combined Cycle_MYSB,2025,0.0000,34.2038,151.1434,0.0000,179.1819,0.0000
Malaysia,Gas Combined Cycle_MYSB,2030,0.0000,31.4099,119.2627,0.0000,733.5290,0.0000
Malaysia,Gas Combined Cycle_MYSB,2035,0.0000,40.0796,165.2945,0.0000,546.3455,0.0000
Malaysia,Gas Combined Cycle_MYSB,2040,0.0000,42.5790,166.1626,0.0000,429.2966,0.0000
Malaysia,Gas Combined Cycle_MYSB,2045,0.0000,42.5790,143.8337,0.0000,281.5112,0.0000
Malaysia,Gas Combined Cycle_MYSB,2050,0.0000,42.5790,141.8151,0.0000,189.7622,0.0000
Malaysia,Gas Combined Cycle_MYSB,2055,0.0000,42.5790,108.0049,0.0000,120.5197,0.0000
Malaysia,Gas Combined Cycle_MYSB,2060,0.0000,42.5790,90.8043,0.0000,73.2791,0.0000
Malaysia,Gas Combined Cycle_MYSR,2025,0.0000,49.3460,124.1702,0.0000,167.7445,0.0000
Malaysia,Gas Combined Cycle_MYSR,2030,0.0000,46.7514,101.0843,0.0000,692.6838,0.0000
Malaysia,Gas Combined Cycle_MYSR,2035,0.0000,53.8489,126.4627,0.0000,497.4682,0.0000
Malaysia,Gas Combined Cycle_MYSR,2040,0.0000,55.8657,124.1462,0.0000,371.8413,0.0000
Malaysia,Gas Combined Cycle_MYSR,2045,0.0000,55.8657,106.9045,0.0000,244.4239,0.0000
Malaysia,Gas Combined Cycle_MYSR,2050,0.0000,55.8657,98.1987,0.0000,161.6197,0.0000
Malaysia,Gas Combined Cycle_MYSR,2055,0.0000,55.8657,99.0834,0.0000,112.8879,0.0000
Malaysia,Gas Combined Cycle_MYSR,2060,0.0000,55.8657,90.0138,0.0000,77.9782,0.0000
Malaysia,Geothermal Flash,2030,0.0000,0.5220,0.0000,0.0000,1.1856,0.0000
Malaysia,Geothermal Flash,2035,0.0000,0.5100,0.0000,0.0000,1.4413,0.0000
Malaysia,Geothermal Flash,2040,0.0000,0.4980,0.0000,0.0000,1.0035,0.0000
Malaysia,Geothermal Flash,2045,0.0000,0.4860,0.0102,0.0000,0.7067,0.0000
Malaysia,Geothermal Flash,2050,0.0000,0.4740,0.0100,0.0000,0.4958,0.0000
Malaysia,Geothermal Flash,2055,0.0000,0.4740,0.0100,0.0000,0.3535,0.0000
Malaysia,Geothermal Flash,2060,0.0000,0.4740,0.0100,0.0000,0.2520,0.0000
Malaysia,HVO Renewable Diesel,2025,17.6792,0.0000,4.8177,17.6792,4.6574,0.0000
Malaysia,HVO Renewable Diesel,2030,111.9966,0.0000,35.3374,91.8417,88.4135,0.0000
Malaysia,HVO Renewable Diesel,2035,148.8093,0.0000,75.8888,87.0053,165.5355,0.0000
Malaysia,HVO Renewable Diesel,2040,200.9489,0.0000,130.6485,83.7688,216.1401,1.4862
Malaysia,HVO Renewable Diesel,2045,262.9066,0.0000,202.2920,78.1411,246.6751,9.9171
Malaysia,HVO Renewable Diesel,2050,346.2811,0.0000,291.8379,73.3817,259.7695,20.5491
Malaysia,HVO Renewable Diesel,2055,258.0961,0.0000,331.6509,38.9962,229.7982,19.2948
Malaysia,HVO Renewable Diesel,2060,314.8398,0.0000,376.8951,33.9165,186.1946,26.9973
Malaysia,Jet Kerosene Imports,2025,0.0000,0.0000,236.6423,0.0000,228.7708,0.0000
Malaysia,Jet Kerosene Imports,2030,0.0000,0.0000,260.1160,0.0000,1031.0506,0.0000
Malaysia,Jet Kerosene Imports,2035,0.0000,0.0000,270.0197,0.0000,763.1140,0.0000
Malaysia,Jet Kerosene Imports,2040,0.0000,0.0000,275.5387,0.0000,555.2106,0.0000
Malaysia,Jet Kerosene Imports,2045,0.0000,0.0000,275.5387,0.0000,395.8575,0.0000
Malaysia,Jet Kerosene Imports,2050,0.0000,0.0000,275.5387,0.0000,282.2409,0.0000
Malaysia,Jet Kerosene Imports,2055,0.0000,0.0000,275.5387,0.0000,201.2339,0.0000
Malaysia,Jet Kerosene Imports,2060,0.0000,0.0000,275.5387,0.0000,143.4770,0.0000
Malaysia,LNG Imports,2025,0.0000,0.0000,17080.6599,0.0000,16512.4972,0.0000
Malaysia,LNG Imports,2030,0.0000,0.0000,15869.7330,0.0000,62696.5599,0.0000
Malaysia,LNG Imports,2035,0.0000,0.0000,16009.7529,0.0000,45076.8617,0.0000
Malaysia,LNG Imports,2040,0.0000,0.0000,16161.2512,0.0000,32434.5722,0.0000
Malaysia,LNG Imports,2045,0.0000,0.0000,16320.5757,0.0000,23349.4969,0.0000
Malaysia,LNG Imports,2050,0.0000,0.0000,16479.8338,0.0000,16811.0295,0.0000
Malaysia,LNG Imports,2055,0.0000,0.0000,16618.1978,0.0000,12093.5989,0.0000
Malaysia,LNG Imports,2060,0.0000,0.0000,16754.8296,0.0000,8694.1002,0.0000
Malaysia,LPG Imports,2025,0.0000,0.0000,52.8417,0.0000,51.0840,0.0000
Malaysia,LPG Imports,2030,0.0000,0.0000,59.4346,0.0000,235.5875,0.0000
Malaysia,LPG Imports,2035,0.0000,0.0000,63.8692,0.0000,180.5035,0.0000
Malaysia,LPG Imports,2040,0.0000,0.0000,66.6059,0.0000,134.2110,0.0000
Malaysia,LPG Imports,2045,0.0000,0.0000,66.6059,0.0000,95.6906,0.0000
Malaysia,LPG Imports,2050,0.0000,0.0000,66.6059,0.0000,68.2261,0.0000
Malaysia,LPG Imports,2055,0.0000,0.0000,66.6059,0.0000,48.6442,0.0000
Malaysia,LPG Imports,2060,0.0000,0.0000,66.6059,0.0000,34.6827,0.0000
Malaysia,Large Hydro_MYSB,2025,0.0000,3.5941,5.5051,0.0000,8.7965,0.0000
Malaysia,Large Hydro_MYSB,2030,0.0000,4.5359,8.3870,0.0000,47.4521,0.0000
Malaysia,Large Hydro_MYSB,2035,0.0000,4.5437,9.2679,0.0000,40.1233,0.0000
Malaysia,Large Hydro_MYSB,2040,0.0000,4.4728,8.7697,0.0000,27.7616,0.0000
Malaysia,Large Hydro_MYSB,2045,0.0000,4.4019,7.7152,0.0000,18.0552,0.0000
Malaysia,Large Hydro_MYSB,2050,0.0000,4.3310,7.0277,0.0000,11.9358,0.0000
Malaysia,Large Hydro_MYSB,2055,0.0000,4.3310,6.2949,0.0000,7.9890,0.0000
Malaysia,Large Hydro_MYSB,2060,0.0000,4.3310,5.8927,0.0000,5.4131,0.0000
Malaysia,Large Hydro_MYSR,2025,0.0000,131.2710,226.3175,0.0000,345.6938,0.0000
Malaysia,Large Hydro_MYSR,2030,0.0000,168.6681,351.0459,0.0000,1897.3650,0.0000
Malaysia,Large Hydro_MYSR,2035,0.0000,169.2635,388.6108,0.0000,1621.4753,0.0000
Malaysia,Large Hydro_MYSR,2040,0.0000,166.6225,367.7200,0.0000,1121.8995,0.0000
Malaysia,Large Hydro_MYSR,2045,0.0000,163.9815,315.8935,0.0000,721.2148,0.0000
Malaysia,Large Hydro_MYSR,2050,0.0000,161.3405,296.1959,0.0000,477.2811,0.0000
Malaysia,Large Hydro_MYSR,2055,0.0000,161.3405,285.9923,0.0000,329.8821,0.0000
Malaysia,Large Hydro_MYSR,2060,0.0000,161.3405,231.0148,0.0000,216.5293,0.0000
Malaysia,Natural Gas,2025,0.0000,0.0000,139.5196,0.0000,134.8787,0.0000
Malaysia,Natural Gas,2030,0.0000,0.0000,150.6294,0.0000,578.2621,0.0000
Malaysia,Natural Gas,2035,0.0000,0.0000,163.5347,0.0000,446.5983,0.0000
Malaysia,Natural Gas,2040,0.0000,0.0000,179.2283,0.0000,347.6419,0.0000
Malaysia,Natural Gas,2045,0.0000,0.0000,198.9852,0.0000,273.7553,0.0000
Malaysia,Natural Gas,2050,0.0000,0.0000,222.3985,0.0000,217.5672,0.0000
Malaysia,Natural Gas,2055,0.0000,0.0000,248.9961,0.0000,173.5544,0.0000
Malaysia,Natural Gas,2060,0.0000,0.0000,279.1158,0.0000,138.6425,0.0000
Malaysia,Oil Imports,2025,0.0000,0.0000,318.8500,0.0000,308.2439,0.0000
Malaysia,Oil Imports,2030,0.0000,0.0000,369.7765,0.0000,1465.7238,0.0000
Malaysia,Oil Imports,2035,0.0000,0.0000,391.1454,0.0000,1105.4326,0.0000
Malaysia,Oil Imports,2040,0.0000,0.0000,400.1802,0.0000,806.3631,0.0000
Malaysia,Oil Imports,2045,0.0000,0.0000,400.1802,0.0000,574.9258,0.0000
Malaysia,Oil Imports,2050,0.0000,0.0000,400.1802,0.0000,409.9141,0.0000
Malaysia,Oil Imports,2055,0.0000,0.0000,400.1802,0.0000,292.2631,0.0000
Malaysia,Oil Imports,2060,0.0000,0.0000,400.1802,0.0000,208.3796,0.0000
Malaysia,PEM Electrolysis,2030,24.8191,0.7443,0.0000,20.3526,1.6905,0.0000
Malaysia,PEM Electrolysis,2035,60.7156,2.4650,0.0000,35.4990,4.7690,0.0000
Malaysia,PEM Electrolysis,2040,102.7146,5.1619,0.0000,42.8183,7.7508,2.6134
Malaysia,PEM Electrolysis,2045,131.9514,8.1682,0.0000,39.2186,9.3074,6.4576
Malaysia,PEM Electrolysis,2050,131.4742,10.2667,0.0000,27.8612,8.7918,8.6367
Malaysia,PEM Electrolysis,2055,136.6190,14.0203,0.0000,20.6420,9.0688,10.6065
Malaysia,PEM Electrolysis,2060,143.8695,17.3638,0.0000,15.4985,8.2982,12.3946
Malaysia,SMR,2025,2.4596,0.0802,0.0000,2.4596,0.0775,0.0000
Malaysia,SMR,2030,0.0000,0.0795,0.0000,0.0000,0.3151,0.0000
Malaysia,SMR,2035,0.0000,0.0795,0.0000,0.0000,0.2246,0.0000
Malaysia,SMR,2040,0.0000,0.0795,0.0000,0.0000,0.1602,0.0000
Malaysia,SMR,2045,0.0000,0.0795,0.0000,0.0000,0.1142,0.0000
Malaysia,SMR,2050,0.0000,0.0000,0.0000,0.0000,0.0348,0.0000
Malaysia,Solar Domestic Production,2025,0.0000,0.0000,0.0006,0.0000,0.0006,0.0000
Malaysia,Solar Domestic Production,2030,0.0000,0.0000,0.0008,0.0000,0.0027,0.0000
Malaysia,Solar Domestic Production,2035,0.0000,0.0000,0.0010,0.0000,0.0025,0.0000
Malaysia,Solar Domestic Production,2040,0.0000,0.0000,0.0013,0.0000,0.0023,0.0000
Malaysia,Solar Domestic Production,2045,0.0000,0.0000,0.0135,0.0000,0.0119,0.0000
Malaysia,Solar Domestic Production,2050,0.0000,0.0000,0.0136,0.0000,0.0139,0.0000
Malaysia,Solar Domestic Production,2055,0.0000,0.0000,0.0136,0.0000,0.0099,0.0000
Malaysia,Solar Domestic Production,2060,0.0000,0.0000,0.0137,0.0000,0.0071,0.0000
Malaysia,Solar PV Rooftop,2025,0.0000,2.1885,0.0000,0.0000,2.1157,0.0000
Malaysia,Solar PV Rooftop,2030,0.0000,5.4142,0.0000,0.0000,15.7554,0.0000
Malaysia,Solar PV Rooftop,2035,0.0000,6.9901,0.0000,0.0000,17.6675,0.0000
Malaysia,Solar PV Rooftop,2040,0.0000,8.3876,0.0000,0.0000,15.5226,0.0000
Malaysia,Solar PV Rooftop,2045,0.0000,8.1349,0.0000,0.0000,11.6872,0.0000
Malaysia,Solar PV Rooftop,2050,0.0000,7.8823,0.0000,0.0000,8.0740,0.0000
Malaysia,Solar PV Rooftop,2055,0.0000,7.8823,0.0000,0.0000,5.7567,0.0000
Malaysia,Solar PV Rooftop,2060,0.0000,7.8823,0.0000,0.0000,4.1044,0.0000
Malaysia,Solar PV_MYSB,2045,0.0000,0.0000,0.0037,0.0000,0.0030,0.0000
Malaysia,Solar PV_MYSB,2050,0.0000,0.0000,34.3707,0.0000,20.1748,0.0000
Malaysia,Solar PV_MYSB,2055,0.0000,0.0000,45.7882,0.0000,29.8798,0.0000
Malaysia,Solar PV_MYSB,2060,0.0000,0.0000,68.3370,0.0000,30.5703,0.0000
Myanmar,Biomass Domestic Production,2025,0.0000,0.0000,4.1591,0.0000,4.0208,0.0000
Myanmar,Biomass Domestic Production,2030,0.0000,0.0000,1.4625,0.0000,10.3614,0.0000
Myanmar,Biomass Domestic Production,2035,0.0000,0.0000,0.2623,0.0000,2.1897,0.0000
Myanmar,Biomass Domestic Production,2040,0.0000,0.0000,1.1424,0.0000,1.5447,0.0000
Myanmar,Biomass Domestic Production,2045,0.0000,0.0000,1.2811,0.0000,1.7555,0.0000
Myanmar,Biomass Domestic Production,2050,0.0000,0.0000,1.4444,0.0000,1.4081,0.0000
Myanmar,Biomass Domestic Production,2055,0.0000,0.0000,1.5715,0.0000,1.1081,0.0000
Myanmar,Biomass Domestic Production,2060,0.0000,0.0000,1.7991,0.0000,0.8862,0.0000
Myanmar,Biomass Imports,2025,0.0000,0.0000,0.8065,0.0000,0.7796,0.0000
Myanmar,Biomass Imports,2030,0.0000,0.0000,0.1170,0.0000,1.6308,0.0000
Myanmar,Biomass Imports,2035,0.0000,0.0000,0.8065,0.0000,1.4472,0.0000
Myanmar,Biomass Imports,2040,0.0000,0.0000,0.0451,0.0000,0.7460,0.0000
Myanmar,Biomass Imports,2045,0.0000,0.0000,0.0422,0.0000,0.0624,0.0000
Myanmar,Biomass Imports,2050,0.0000,0.0000,0.0404,0.0000,0.0422,0.0000
Myanmar,Biomass Imports,2055,0.0000,0.0000,0.0990,0.0000,0.0540,0.0000
Myanmar,Biomass Imports,2060,0.0000,0.0000,0.0864,0.0000,0.0478,0.0000
Myanmar,Bitumen Imports,2025,0.0000,0.0000,43.3936,0.0000,41.9502,0.0000
Myanmar,Bitumen Imports,2030,0.0000,0.0000,50.6816,0.0000,200.8923,0.0000
Myanmar,Bitumen Imports,2035,0.0000,0.0000,54.7511,0.0000,154.7344,0.0000
Myanmar,Bitumen Imports,2040,0.0000,0.0000,57.4566,0.0000,115.7750,0.0000
Myanmar,Bitumen Imports,2045,0.0000,0.0000,57.4566,0.0000,82.5460,0.0000
Myanmar,Bitumen Imports,2050,0.0000,0.0000,57.4566,0.0000,58.8541,0.0000
Myanmar,Bitumen Imports,2055,0.0000,0.0000,57.4566,0.0000,41.9622,0.0000
Myanmar,Bitumen Imports,2060,0.0000,0.0000,57.4566,0.0000,29.9185,0.0000
Myanmar,Charcoal Imports,2025,0.0000,0.0000,0.4404,0.0000,0.4258,0.0000
Myanmar,Charcoal Imports,2030,0.0000,0.0000,0.1784,0.0000,1.1506,0.0000
Myanmar,Charcoal Imports,2035,0.0000,0.0000,0.0000,0.0000,0.2153,0.0000
Myanmar,Coal Subcritical,2025,0.0000,5.7000,1.5898,0.0000,7.0473,0.0000
Myanmar,Coal Subcritical,2030,0.0000,5.6050,1.3085,0.0000,27.7576,0.0000
Myanmar,Coal Subcritical,2035,0.0000,5.6050,1.5257,0.0000,19.8903,0.0000
Myanmar,Coal Subcritical,2040,0.0000,5.6050,1.8948,0.0000,14.7945,0.0000
Myanmar,Coal Subcritical,2045,0.0000,5.6050,1.9741,0.0000,10.8400,0.0000
Myanmar,Coal Subcritical,2050,0.0000,5.6050,1.9741,0.0000,7.7635,0.0000
Myanmar,Coal Subcritical,2055,0.0000,5.6050,1.9741,0.0000,5.5352,0.0000
Myanmar,Coal Subcritical,2060,0.0000,5.6050,1.9058,0.0000,3.9262,0.0000
Myanmar,Diesel,2025,0.0000,1.6447,0.1163,0.0000,1.7025,0.0000
Myanmar,Diesel,2030,0.0000,1.6447,0.2046,0.0000,7.1730,0.0000
Myanmar,Diesel,2035,0.0000,1.6312,1.1194,0.0000,6.6676,0.0000
Myanmar,Diesel,2040,0.0000,1.6176,2.9853,0.0000,7.6613,0.0000
Myanmar,Diesel,2045,0.0000,1.6041,3.4625,0.0000,6.9706,0.0000
Myanmar,Diesel,2050,0.0000,1.5905,3.3215,0.0000,5.0801,0.0000
Myanmar,Diesel,2055,0.0000,1.5905,1.9605,0.0000,3.0178,0.0000
Myanmar,Diesel,2060,0.0000,1.5905,1.9605,0.0000,1.8490,0.0000
Myanmar,Gas Combined Cycle,2025,0.0000,29.8969,8.9659,0.0000,37.5700,0.0000
Myanmar,Gas Combined Cycle,2030,0.0000,29.4576,7.3365,0.0000,147.9146,0.0000
Myanmar,Gas Combined Cycle,2035,289.1984,35.4296,10.5179,169.0876,118.8080,6.9101
Myanmar,Gas Combined Cycle,2040,0.0000,35.4296,11.3604,0.0000,93.5569,0.0000
Myanmar,Gas Combined Cycle,2045,1587.1585,68.2046,21.8696,471.7353,102.8530,97.9150
Myanmar,Gas Combined Cycle,2050,1587.1585,100.9796,32.3788,336.3408,117.6698,115.7182
Myanmar,Gas Combined Cycle,2055,1587.1585,133.7546,42.8880,239.8063,115.5086,128.4116
Myanmar,Gas Combined Cycle,2060,1245.7373,159.4792,51.1188,134.1986,102.1114,107.8918
Myanmar,Gas Engine,2025,0.0000,20.4531,2.5259,0.0000,22.2147,0.0000
Myanmar,Gas Engine,2030,0.0000,20.4531,2.2440,0.0000,90.4442,0.0000
Myanmar,Gas Engine,2035,0.0000,20.4531,2.5887,0.0000,64.7034,0.0000
Myanmar,Gas Engine,2040,0.0000,20.4531,2.5887,0.0000,46.4292,0.0000
Myanmar,Gas Engine,2045,0.0000,20.4531,2.5887,0.0000,33.1034,0.0000
Myanmar,Gas Engine,2050,0.0000,20.4531,2.5887,0.0000,23.6023,0.0000
Myanmar,Gas Engine,2055,0.0000,20.4531,2.5887,0.0000,16.8281,0.0000
Myanmar,Gas Engine,2060,0.0000,20.4531,2.5887,0.0000,11.9982,0.0000
Myanmar,Gas Turbine,2025,0.0000,25.7454,3.6652,0.0000,28.4323,0.0000
Myanmar,Gas Turbine,2030,0.0000,25.3080,3.8700,0.0000,115.2006,0.0000
Myanmar,Gas Turbine,2035,0.0000,24.9143,6.6365,0.0000,85.7951,0.0000
Myanmar,Gas Turbine,2040,0.0000,24.5206,8.8758,0.0000,65.3260,0.0000
Myanmar,Gas Turbine,2045,0.0000,24.5206,10.1782,0.0000,49.0123,0.0000
Myanmar,Gas Turbine,2050,0.0000,24.5206,10.1039,0.0000,35.4668,0.0000
Myanmar,Gas Turbine,2055,0.0000,24.5206,9.7249,0.0000,25.1287,0.0000
Myanmar,Gas Turbine,2060,0.0000,24.5206,7.1038,0.0000,17.0501,0.0000
Myanmar,Jet Kerosene Imports,2025,0.0000,0.0000,49.4726,0.0000,47.8270,0.0000
Myanmar,Jet Kerosene Imports,2030,0.0000,0.0000,59.2518,0.0000,226.6170,0.0000
Myanmar,Jet Kerosene Imports,2035,0.0000,0.0000,70.9450,0.0000,189.1118,0.0000
Myanmar,Jet Kerosene Imports,2040,0.0000,0.0000,83.6179,0.0000,158.8336,0.0000
Myanmar,Jet Kerosene Imports,2045,0.0000,0.0000,96.7579,0.0000,130.9479,0.0000
Myanmar,Jet Kerosene Imports,2050,0.0000,0.0000,112.6337,0.0000,108.4294,0.0000
Myanmar,Jet Kerosene Imports,2055,0.0000,0.0000,131.1145,0.0000,89.9933,0.0000
Myanmar,Jet Kerosene Imports,2060,0.0000,0.0000,152.6276,0.0000,74.6919,0.0000
Myanmar,LNG Imports,2025,0.0000,0.0000,10.6244,0.0000,10.2710,0.0000
Myanmar,LNG Imports,2030,0.0000,0.0000,37.1526,0.0000,100.9603,0.0000
Myanmar,LNG Imports,2035,0.0000,0.0000,73.0270,0.0000,163.0918,0.0000
Myanmar,LNG Imports,2040,0.0000,0.0000,118.7846,0.0000,199.9800,0.0000
Myanmar,LNG Imports,2045,0.0000,0.0000,176.8235,0.0000,218.4313,0.0000
Myanmar,LNG Imports,2050,0.0000,0.0000,251.1204,0.0000,224.7314,0.0000
Myanmar,LNG Imports,2055,0.0000,0.0000,344.4048,0.0000,222.4373,0.0000
Myanmar,LNG Imports,2060,0.0000,0.0000,460.8101,0.0000,214.0677,0.0000
Myanmar,LPG Imports,2025,0.0000,0.0000,21.4699,0.0000,20.7557,0.0000
