region,tech_name,output_fuel,year,capacity_GW,residual_GW,new_capacity_GW,production_PJ
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2035,0.8060,0.8060,0.0000,4.7583
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2040,2.3060,2.3060,0.0000,13.6138
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2045,4.0000,4.0000,0.0000,23.6146
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2050,4.0000,4.0000,0.0000,23.6146
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2055,4.0000,4.0000,0.0000,23.6146
Philippines,Solar Floating,Electricity output from Centralized Electricity Generation,2060,4.0000,4.0000,0.0000,23.6146
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2025,4.9570,4.9570,0.0000,29.2643
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2030,10.4976,10.4976,0.0000,61.9741
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2035,15.5146,15.5146,0.0000,91.5928
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2040,17.7386,17.7386,0.0000,104.7225
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2045,25.2386,25.2386,0.0000,148.9999
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2050,29.7386,29.7386,0.0000,175.5664
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2055,29.7386,29.7386,0.0000,175.5664
Philippines,Solar PV,Electricity output from Centralized Electricity Generation,2060,29.7386,29.7386,0.0000,175.5664
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2025,0.0082,0.0082,0.0000,0.0486
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2030,0.0082,0.0082,0.0000,0.0486
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2035,0.0082,0.0082,0.0000,0.0486
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2040,0.1882,0.1882,0.0000,1.1113
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2045,0.4582,0.4582,0.0000,2.7053
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2050,0.5482,0.5482,0.0000,3.2366
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2055,0.5482,0.5482,0.0000,3.2366
Philippines,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2060,0.5482,0.5482,0.0000,3.2366
Philippines,Waste,Electricity output from Centralized Electricity Generation,2025,0.0120,0.0120,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2030,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2035,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2040,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2045,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2050,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2055,0.0460,0.0460,0.0000,0.0000
Philippines,Waste,Electricity output from Centralized Electricity Generation,2060,0.0460,0.0460,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2030,7.0000,7.0000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2035,14.0000,14.0000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2040,3.0000,3.0000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2045,32.0000,32.0000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2050,50.1000,50.1000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2055,50.1000,50.1000,0.0000,0.0000
Philippines,Wind Offshore,Electricity output from Centralized Electricity Generation,2060,50.1000,50.1000,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2025,1.8301,1.8301,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2030,6.5481,6.5481,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2035,8.7481,8.7481,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2040,9.9851,9.9851,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2045,12.7351,12.7351,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2050,14.9351,14.9351,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2055,14.9351,14.9351,0.0000,0.0000
Philippines,Wind Onshore,Electricity output from Centralized Electricity Generation,2060,14.9351,14.9351,0.0000,0.0000
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2025,8.2706,0.0000,8.2706,235.5910
Singapore,Electricity,Electricity output from Energy Sector Own Use,2025,8.0436,0.0000,8.0436,229.1264
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2030,8.2706,0.0000,0.0000,221.2716
Singapore,Electricity,Electricity output from Energy Sector Own Use,2030,8.0436,0.0000,0.0000,215.1999
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2035,9.2070,0.0000,0.9364,224.1368
Singapore,Electricity,Electricity output from Energy Sector Own Use,2035,8.0436,0.0000,0.0000,217.9865
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2040,9.2070,0.0000,0.0000,238.2630
Singapore,Electricity,Electricity output from Energy Sector Own Use,2040,8.9543,0.0000,0.9107,231.7251
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2045,9.2070,0.0000,0.0000,261.8184
Singapore,Electricity,Electricity output from Energy Sector Own Use,2045,8.9543,0.0000,0.0000,254.6341
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2050,9.6176,0.0000,0.4106,273.4950
Singapore,Electricity,Electricity output from Energy Sector Own Use,2050,9.3537,0.0000,0.3993,265.9903
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2055,10.0648,0.0000,8.7178,286.2123
Singapore,Electricity,Electricity output from Energy Sector Own Use,2055,9.7886,0.0000,8.4786,278.3587
Singapore,Electricity,Electricity output from Electricity Transmission and Distribution,2060,10.4403,0.0000,0.3755,296.8912
Singapore,Electricity,Electricity output from Energy Sector Own Use,2060,10.1539,0.0000,0.3652,288.7445
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2025,1.0136,0.0136,1.0000,21.8376
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2030,6.0814,0.0814,5.0000,61.1998
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2035,6.9771,0.0814,0.8957,127.5472
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2040,7.9464,0.0814,0.9692,145.2657
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2045,9.9915,0.0814,2.0452,177.4687
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2050,10.6785,0.0814,0.6870,195.2111
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2055,12.8196,0.0814,3.1411,234.3526
Singapore,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2060,12.8196,0.0814,5.0000,234.3526
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2025,0.1538,0.0000,0.1538,3.3146
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2030,0.4919,0.0000,0.3380,0.6282
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2035,0.4919,0.0000,0.0000,3.8560
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2040,0.4919,0.0000,0.0000,2.5616
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2045,0.4919,0.0000,0.0000,2.5181
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2050,0.4919,0.0000,0.0000,3.1183
Singapore,Gas Combined Cycle with CCS,Electricity output from Centralized Electricity Generation,2055,0.3380,0.0000,0.0000,0.1495
Singapore,H2 Fuel Cell,Electricity output from Centralized Electricity Generation,2025,3.3875,0.0000,3.3875,84.6642
Singapore,H2 Fuel Cell,Electricity output from Centralized Electricity Generation,2030,3.3875,0.0000,0.0000,91.4484
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2025,0.2000,0.2000,0.0000,0.0000
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2030,1.2000,0.2000,1.0000,1.8266
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2035,2.4966,0.2000,1.2966,7.3219
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2040,2.1497,0.2000,0.6531,6.0312
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2045,0.8531,0.2000,0.0000,2.3346
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2050,0.8875,0.2000,0.6875,2.4205
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2055,1.1121,0.2000,0.2246,0.8819
Singapore,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2060,1.1232,0.2000,0.6985,2.3984
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2025,0.5000,0.0000,0.5000,9.6185
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2030,0.5000,0.0000,0.0000,0.8399
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2035,0.5000,0.0000,0.0000,8.9735
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2040,0.5000,0.0000,0.0000,6.6222
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2045,0.5000,0.0000,0.0000,5.8581
Singapore,Solar CSP,Electricity output from Centralized Electricity Generation,2050,0.5000,0.0000,0.0000,9.6185
Singapore,Solar Floating,Electricity output from Centralized Electricity Generation,2025,0.0267,0.0000,0.0267,0.1364
Singapore,Solar Floating,Electricity output from Centralized Electricity Generation,2030,0.0267,0.0000,0.0000,0.1364
Singapore,Solar Floating,Electricity output from Centralized Electricity Generation,2035,0.0267,0.0000,0.0000,0.1364
Singapore,Solar Floating,Electricity output from Centralized Electricity Generation,2040,0.0267,0.0000,0.0000,0.1364
Singapore,Solar Floating,Electricity output from Centralized Electricity Generation,2060,0.4572,0.0000,0.4572,2.3376
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2025,1.5370,0.0000,1.5370,7.8585
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2030,2.5370,1.0000,0.0000,12.9713
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2035,2.5370,1.0000,0.0000,12.9713
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2040,2.5370,1.0000,0.0000,12.9713
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2045,1.0000,1.0000,0.0000,5.1128
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2050,1.0000,1.0000,0.0000,5.1128
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2055,1.0000,1.0000,0.0000,5.1128
Singapore,Solar PV,Electricity output from Centralized Electricity Generation,2060,1.0000,1.0000,0.0000,5.1128
Singapore,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2025,1.5370,0.0000,1.5370,7.8585
Singapore,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2030,1.5370,0.0000,0.0000,7.8585
Singapore,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2035,1.5370,0.0000,0.0000,7.8585
Singapore,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2040,1.5370,0.0000,0.0000,7.8585
Singapore,Unmet Load,Electricity output from Centralized Electricity Generation,2025,4.9249,0.0000,4.9249,52.7894
Singapore,Waste,Electricity output from Centralized Electricity Generation,2030,0.0006,0.0006,0.0000,0.0008
Singapore,Waste,Electricity output from Centralized Electricity Generation,2035,0.0006,0.0006,0.0000,0.0020
Singapore,Waste,Electricity output from Centralized Electricity Generation,2040,0.0006,0.0006,0.0000,0.0021
Singapore,Waste,Electricity output from Centralized Electricity Generation,2045,0.0006,0.0006,0.0000,0.0038
Singapore,Waste,Electricity output from Centralized Electricity Generation,2050,0.0006,0.0006,0.0000,0.0004
Singapore,Waste,Electricity output from Centralized Electricity Generation,2055,0.0006,0.0006,0.0000,0.0004
Singapore,Waste,Electricity output from Centralized Electricity Generation,2060,0.0006,0.0006,0.0000,0.0041
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2035,1.1150,1.1150,0.0000,6.5508
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2040,1.5650,1.5650,0.0000,9.1946
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2045,1.5650,1.5650,0.0000,9.1946
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2050,1.5650,1.5650,0.0000,9.1946
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2055,1.5650,1.5650,0.0000,9.1946
Thailand,Biogas,Electricity output from Centralized Electricity Generation,2060,1.5650,1.5650,0.0000,9.1946
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2025,4.2050,4.2050,0.0000,0.0000
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2030,4.0125,4.0125,0.0000,0.0596
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2035,8.1475,8.1475,0.0000,13.0551
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2040,9.8025,9.8025,0.0000,93.3663
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2045,9.8025,9.8025,0.0000,105.7326
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2050,9.8025,9.8025,0.0000,104.0312
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2055,9.8025,9.8025,0.0000,99.9390
Thailand,Biomass Gasification,Electricity output from Centralized Electricity Generation,2060,9.8025,9.8025,0.0000,98.3488
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2025,6.1400,6.1400,0.0000,73.6557
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2030,6.1400,6.1400,0.0000,56.7305
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2035,6.1400,6.1400,0.0000,69.9769
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2040,6.1400,6.1400,0.0000,125.1253
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2045,6.1400,6.1400,0.0000,128.8189
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2050,6.1400,6.1400,0.0000,128.8189
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2055,6.1400,6.1400,0.0000,128.8189
Thailand,Coal Subcritical,Electricity output from Centralized Electricity Generation,2060,6.1400,6.1400,0.0000,127.8390
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2030,0.0600,0.0600,0.0000,0.0293
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2035,0.0600,0.0600,0.0000,0.2441
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2040,0.0600,0.0600,0.0000,1.0644
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2045,0.0600,0.0600,0.0000,1.2110
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2050,0.0600,0.0600,0.0000,1.2110
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2055,0.0600,0.0600,0.0000,1.2110
Thailand,Coal Supercritical,Electricity output from Centralized Electricity Generation,2060,0.0600,0.0600,0.0000,1.1817
Thailand,Diesel,Electricity output from Centralized Electricity Generation,2025,0.0650,0.0650,0.0000,0.0000
Thailand,Diesel,Electricity output from Centralized Electricity Generation,2030,0.0650,0.0650,0.0000,0.0353
Thailand,Diesel,Electricity output from Centralized Electricity Generation,2035,0.0650,0.0650,0.0000,0.2940
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2025,25.1136,0.0000,25.1136,639.0843
Thailand,Electricity,Electricity output from Energy Sector Own Use,2025,23.8579,0.0000,23.8579,607.1301
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2030,25.1136,0.0000,0.0000,675.2845
Thailand,Electricity,Electricity output from Energy Sector Own Use,2030,23.8579,0.0000,0.0000,641.5203
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2035,30.1348,0.0000,5.0212,810.3007
Thailand,Electricity,Electricity output from Energy Sector Own Use,2035,28.6281,0.0000,4.7702,769.7857
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2040,38.2938,0.0000,8.1590,1029.6889
Thailand,Electricity,Electricity output from Energy Sector Own Use,2040,36.3791,0.0000,7.7510,978.2044
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2045,47.4657,0.0000,9.1719,1276.3134
Thailand,Electricity,Electricity output from Energy Sector Own Use,2045,45.0924,0.0000,8.7133,1212.4977
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2050,55.8117,0.0000,8.3460,1500.7304
Thailand,Electricity,Electricity output from Energy Sector Own Use,2050,53.0211,0.0000,7.9287,1425.6938
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2055,62.9542,0.0000,32.2561,1692.7869
Thailand,Electricity,Electricity output from Energy Sector Own Use,2055,59.8065,0.0000,30.6433,1608.1476
Thailand,Electricity,Electricity output from Electricity Transmission and Distribution,2060,69.1310,0.0000,6.1767,1858.8739
Thailand,Electricity,Electricity output from Energy Sector Own Use,2060,65.6744,0.0000,5.8679,1765.9302
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2025,38.0600,38.0600,0.0000,569.7919
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2030,40.1830,40.1830,0.0000,554.3715
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2035,40.1830,40.1830,0.0000,569.9588
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2040,40.1830,40.1830,0.0000,631.7808
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2045,55.7726,40.1830,15.5896,876.8892
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2050,71.8907,40.1830,16.1181,1130.3078
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2055,85.9967,40.1830,14.1060,1352.0908
Thailand,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2060,98.5115,40.1830,12.5148,1548.8557
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2025,3.1360,3.1360,0.0000,40.9829
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2030,4.9832,4.9832,0.0000,65.1237
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2035,7.0583,7.0583,0.0000,92.2409
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2040,7.4733,7.4733,0.0000,97.6643
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2045,7.4733,7.4733,0.0000,97.6643
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2050,7.4733,7.4733,0.0000,97.6643
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2055,7.4733,7.4733,0.0000,97.6643
Thailand,Large Hydro,Electricity output from Centralized Electricity Generation,2060,7.4733,7.4733,0.0000,97.6643
Thailand,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2040,7.1031,0.0000,7.1031,21.4071
Thailand,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2045,10.6800,0.0000,3.5769,36.0378
Thailand,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2050,13.5650,0.0000,9.9881,45.1162
Thailand,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2055,13.9158,0.0000,3.9276,44.8369
Thailand,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2060,15.0490,0.0000,11.1214,48.5890
Thailand,Pumped Hydro,Electricity output from Centralized Electricity Generation,2040,0.9076,0.0000,0.9076,7.6550
Thailand,Pumped Hydro,Electricity output from Centralized Electricity Generation,2045,0.9076,0.0000,0.0000,6.3683
Thailand,Pumped Hydro,Electricity output from Centralized Electricity Generation,2050,0.9076,0.0000,0.0000,8.7402
Thailand,Pumped Hydro,Electricity output from Centralized Electricity Generation,2055,0.9076,0.0000,0.0000,9.1867
Thailand,Pumped Hydro,Electricity output from Centralized Electricity Generation,2060,0.9076,0.0000,0.0000,8.8476
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2035,0.2200,0.2200,0.0000,5.2728
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2040,0.3080,0.3080,0.0000,7.3819
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2045,0.6278,0.3080,0.3198,15.0467
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2050,0.6278,0.3080,0.0000,15.0467
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2055,0.6278,0.3080,0.0000,15.0467
Thailand,Small Hydro,Electricity output from Centralized Electricity Generation,2060,0.6278,0.3080,0.0000,15.0467
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2035,1.9464,1.9464,0.0000,12.6442
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2040,2.7250,2.7250,0.0000,17.7018
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2045,2.7250,2.7250,0.0000,17.7018
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2050,2.7250,2.7250,0.0000,17.7018
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2055,2.7250,2.7250,0.0000,17.7018
Thailand,Solar Floating,Electricity output from Centralized Electricity Generation,2060,2.7250,2.7250,0.0000,17.7018
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2025,3.3800,3.3800,0.0000,21.9568
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2030,8.7080,8.7080,0.0000,56.5679
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2035,17.2080,17.2080,0.0000,111.7846
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2040,19.8470,19.8470,0.0000,128.9278
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2045,19.8470,19.8470,0.0000,128.9278
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2050,19.8470,19.8470,0.0000,128.9278
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2055,19.8470,19.8470,0.0000,128.9278
Thailand,Solar PV,Electricity output from Centralized Electricity Generation,2060,19.8470,19.8470,0.0000,128.9278
Thailand,Waste,Electricity output from Centralized Electricity Generation,2035,0.6950,0.6950,0.0000,0.0000
Thailand,Waste,Electricity output from Centralized Electricity Generation,2040,0.9750,0.9750,0.0000,2.3368
Thailand,Waste,Electricity output from Centralized Electricity Generation,2045,0.9750,0.9750,0.0000,3.4946
Thailand,Waste,Electricity output from Centralized Electricity Generation,2050,0.9750,0.9750,0.0000,3.5881
Thailand,Waste,Electricity output from Centralized Electricity Generation,2055,0.9750,0.9750,0.0000,5.3533
Thailand,Waste,Electricity output from Centralized Electricity Generation,2060,0.9750,0.9750,0.0000,5.3533
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2025,1.5400,1.5400,0.0000,0.0000
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2030,1.5400,1.5400,0.0000,0.1508
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2035,3.6750,3.6750,0.0000,3.3947
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2040,4.5290,4.5290,0.0000,18.4367
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2045,4.5290,4.5290,0.0000,21.6580
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2050,4.5290,4.5290,0.0000,21.4366
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2055,4.5290,4.5290,0.0000,17.2380
Thailand,Wind Onshore,Electricity output from Centralized Electricity Generation,2060,4.5290,4.5290,0.0000,14.4645
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2025,0.2825,0.2825,0.0000,2.0123
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2030,0.2825,0.2825,0.0000,2.0082
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2035,0.2825,0.2825,0.0000,2.0462
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2040,0.2825,0.2825,0.0000,2.2127
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2045,0.2825,0.2825,0.0000,2.4764
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2050,0.2825,0.2825,0.0000,2.7905
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2055,0.2825,0.2825,0.0000,3.1968
Timor Leste,Diesel,Electricity output from Centralized Electricity Generation,2060,0.2825,0.2825,0.0000,3.6934
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2025,0.0767,0.0000,0.0767,2.0235
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2025,0.0767,0.0000,0.0767,2.0235
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2030,0.0767,0.0000,0.0000,2.0193
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2030,0.0767,0.0000,0.0000,2.0193
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2035,0.0780,0.0000,0.0013,2.0574
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2035,0.0780,0.0000,0.0013,2.0574
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2040,0.0843,0.0000,0.0063,2.2238
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2040,0.1062,0.0000,0.0282,2.2238
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2045,0.0943,0.0000,0.0100,2.4876
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2045,0.1062,0.0000,0.0000,2.4876
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2050,0.1984,0.0000,0.1041,2.8016
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2050,0.1062,0.0000,0.0000,2.8016
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2055,0.1217,0.0000,0.0000,3.2080
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2055,0.1405,0.0000,0.1110,3.2080
Timor Leste,Electricity,Electricity output from Electricity Transmission and Distribution,2060,0.1405,0.0000,0.0188,3.7045
Timor Leste,Electricity,Electricity output from Energy Sector Own Use,2060,0.1405,0.0000,0.0000,3.7045
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2025,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2030,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2035,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2040,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2045,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2050,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2055,0.0020,0.0020,0.0000,0.0112
Timor Leste,Solar PV,Electricity output from Centralized Electricity Generation,2060,0.0020,0.0020,0.0000,0.0112
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2025,0.9920,0.9920,0.0000,0.7368
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2030,2.2880,2.2880,0.0000,1.6993
