region,fuel,season,hour,year,supply_GW,demand_GW,fuel_name_full
Brunei,Electricity output from Centralized Electricity Generation,Wet,16,2040,0.6179,0.6179,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,17,2040,0.4928,0.4928,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,18,2040,0.5921,0.5921,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,19,2040,0.7042,0.7042,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,20,2040,0.7005,0.7005,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,21,2040,0.6802,0.6802,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,22,2040,0.6448,0.6448,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,23,2040,0.6051,0.6051,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,24,2040,0.5785,0.5785,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,1,2045,0.5607,0.5607,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,2,2045,0.5467,0.5467,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,3,2045,0.5348,0.5348,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,4,2045,0.5269,0.5269,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,5,2045,0.5208,0.5208,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,6,2045,0.5179,0.5179,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,7,2045,0.4930,0.4930,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,8,2045,0.3933,0.3933,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,9,2045,0.5313,0.5313,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,10,2045,0.6076,0.6076,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,11,2045,0.6323,0.6323,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,12,2045,0.6466,0.6466,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,13,2045,0.8562,0.8562,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,14,2045,0.8380,0.8380,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,15,2045,0.6844,0.6844,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,16,2045,0.6558,0.6558,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,17,2045,0.4866,0.4866,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,18,2045,0.5810,0.5810,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,19,2045,0.7185,0.7185,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,20,2045,0.7125,0.7125,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,21,2045,0.6919,0.6919,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,22,2045,0.6586,0.6586,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,23,2045,0.6178,0.6178,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,24,2045,0.5936,0.5936,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,1,2045,0.5681,0.5681,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,2,2045,0.5519,0.5519,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,3,2045,0.5405,0.5405,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,4,2045,0.5321,0.5321,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,5,2045,0.5251,0.5251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,6,2045,0.5208,0.5208,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,7,2045,0.4933,0.4933,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,8,2045,0.4143,0.4143,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,9,2045,0.5145,0.5145,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,10,2045,0.6150,0.6150,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,11,2045,0.7593,0.6393,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,12,2045,0.6548,0.6548,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,13,2045,0.8209,0.8209,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,14,2045,0.7813,0.7813,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,15,2045,0.6951,0.6951,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,16,2045,0.5896,0.5896,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,17,2045,0.4686,0.4686,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,18,2045,0.6001,0.6001,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,19,2045,0.7309,0.7309,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,20,2045,0.7271,0.7271,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,21,2045,0.7061,0.7061,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,22,2045,0.6693,0.6693,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,23,2045,0.6281,0.6281,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,24,2045,0.6005,0.6005,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,1,2050,0.5693,0.5693,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,2,2050,0.5552,0.5552,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,3,2050,0.5431,0.5431,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,4,2050,0.5350,0.5350,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,5,2050,0.5289,0.5289,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,6,2050,0.5260,0.5260,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,7,2050,0.5007,0.5007,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,8,2050,0.3714,0.3714,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,9,2050,0.5006,0.5006,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,10,2050,0.6490,0.6170,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,11,2050,0.6421,0.6421,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,12,2050,0.8172,0.8172,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,13,2050,0.6722,0.6722,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,14,2050,0.8200,0.6903,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,15,2050,0.7396,0.6950,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,16,2050,0.6303,0.6303,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,17,2050,0.4541,0.4541,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,18,2050,0.5723,0.5723,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,19,2050,0.7297,0.7297,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,20,2050,0.7235,0.7235,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,21,2050,0.7026,0.7026,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,22,2050,0.6688,0.6688,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,23,2050,0.6274,0.6274,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Dry,24,2050,0.6028,0.6028,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,1,2050,0.5769,0.5769,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,2,2050,0.5605,0.5605,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Brunei,Electricity output from Centralized Electricity Generation,Wet,3,2050,0.5488,0.5488,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
