scenario_code,sector,region,year,value_pj,value_twh
ATS,Agriculture and Others,Thailand,2054,262.011613,72.781004
ATS,Agriculture and Others,Thailand,2055,270.542702,75.150751
ATS,Agriculture and Others,Thailand,2056,279.351565,77.597657
ATS,Agriculture and Others,Thailand,2057,288.447243,80.124234
ATS,Agriculture and Others,Thailand,2058,297.839076,82.733077
ATS,Agriculture and Others,Thailand,2059,307.536707,85.426863
ATS,Agriculture and Others,Thailand,2060,317.550093,88.208359
ATS,Agriculture and Others,Vietnam,2005,22.776192,6.32672
ATS,Agriculture and Others,Vietnam,2006,24.325307,6.75703
ATS,Agriculture and Others,Vietnam,2007,24.071693,6.686581
ATS,Agriculture and Others,Vietnam,2008,24.576516,6.82681
ATS,Agriculture and Others,Vietnam,2009,58.573333,16.27037
ATS,Agriculture and Others,Vietnam,2010,24.283441,6.7454
ATS,Agriculture and Others,Vietnam,2011,26.1675,7.26875
ATS,Agriculture and Others,Vietnam,2012,25.874424,7.18734
ATS,Agriculture and Others,Vietnam,2013,25.288272,7.02452
ATS,Agriculture and Others,Vietnam,2014,25.746245,7.151735
ATS,Agriculture and Others,Vietnam,2015,41.160361,11.433434
ATS,Agriculture and Others,Vietnam,2016,44.082595,12.245165
ATS,Agriculture and Others,Vietnam,2017,48.06927,13.352575
ATS,Agriculture and Others,Vietnam,2018,128.940545,35.816818
ATS,Agriculture and Others,Vietnam,2019,139.727486,38.813191
ATS,Agriculture and Others,Vietnam,2020,136.168351,37.824542
ATS,Agriculture and Others,Vietnam,2021,146.538,40.705
ATS,Agriculture and Others,Vietnam,2022,150.7248,41.868
ATS,Agriculture and Others,Vietnam,2023,158.637851,44.06607
ATS,Agriculture and Others,Vietnam,2024,158.637851,44.06607
ATS,Agriculture and Others,Vietnam,2025,168.473713,46.798254
ATS,Agriculture and Others,Vietnam,2026,179.424363,49.840101
ATS,Agriculture and Others,Vietnam,2027,191.086603,53.079612
ATS,Agriculture and Others,Vietnam,2028,203.507291,56.529803
ATS,Agriculture and Others,Vietnam,2029,216.735467,60.204296
ATS,Agriculture and Others,Vietnam,2030,227.455095,63.181971
ATS,Agriculture and Others,Vietnam,2031,238.843814,66.345504
ATS,Agriculture and Others,Vietnam,2032,250.569258,69.602572
ATS,Agriculture and Others,Vietnam,2033,262.628159,72.952266
ATS,Agriculture and Others,Vietnam,2034,275.692876,76.581354
ATS,Agriculture and Others,Vietnam,2035,288.756503,80.21014
ATS,Agriculture and Others,Vietnam,2036,302.4914,84.025389
ATS,Agriculture and Others,Vietnam,2037,316.560844,87.933568
ATS,Agriculture and Others,Vietnam,2038,331.300468,92.027908
ATS,Agriculture and Others,Vietnam,2039,345.034277,95.842855
ATS,Agriculture and Others,Vietnam,2040,361.783356,100.495377
ATS,Agriculture and Others,Vietnam,2041,378.533522,105.148201
ATS,Agriculture and Others,Vietnam,2042,395.282601,109.800722
ATS,Agriculture and Others,Vietnam,2043,412.031679,114.453244
ATS,Agriculture and Others,Vietnam,2044,428.780758,119.105766
ATS,Agriculture and Others,Vietnam,2045,445.529835,123.758288
ATS,Agriculture and Others,Vietnam,2046,462.278913,128.410809
ATS,Agriculture and Others,Vietnam,2047,479.02799,133.063331
ATS,Agriculture and Others,Vietnam,2048,499.127974,138.646659
ATS,Agriculture and Others,Vietnam,2049,515.877052,143.299181
ATS,Agriculture and Others,Vietnam,2050,535.975947,148.882207
ATS,Agriculture and Others,Vietnam,2051,556.857905,154.682751
ATS,Agriculture and Others,Vietnam,2052,578.553438,160.709288
ATS,Agriculture and Others,Vietnam,2053,601.094243,166.970623
ATS,Agriculture and Others,Vietnam,2054,624.513253,173.475904
ATS,Agriculture and Others,Vietnam,2055,648.844681,180.234634
ATS,Agriculture and Others,Vietnam,2056,674.124076,187.256688
ATS,Agriculture and Others,Vietnam,2057,700.388373,194.552326
ATS,Agriculture and Others,Vietnam,2058,727.675945,202.132207
ATS,Agriculture and Others,Vietnam,2059,756.026656,210.007404
ATS,Agriculture and Others,Vietnam,2060,785.481928,218.189424
ATS,Commercial,Brunei,2005,4.647348,1.29093
ATS,Commercial,Brunei,2006,4.563612,1.26767
ATS,Commercial,Brunei,2007,4.856688,1.34908
ATS,Commercial,Brunei,2008,5.02416,1.3956
ATS,Commercial,Brunei,2009,5.02416,1.3956
ATS,Commercial,Brunei,2010,5.107896,1.41886
ATS,Commercial,Brunei,2011,5.191632,1.44212
ATS,Commercial,Brunei,2012,5.275368,1.46538
ATS,Commercial,Brunei,2013,5.400972,1.50027
ATS,Commercial,Brunei,2014,6.531408,1.81428
ATS,Commercial,Brunei,2015,6.615144,1.83754
ATS,Commercial,Brunei,2016,6.154596,1.70961
ATS,Commercial,Brunei,2017,7.551732,2.097703
ATS,Commercial,Brunei,2018,7.873696,2.187138
ATS,Commercial,Brunei,2019,8.157562,2.265989
ATS,Commercial,Brunei,2020,8.534792,2.370776
ATS,Commercial,Brunei,2021,7.150636,1.986288
ATS,Commercial,Brunei,2022,6.355143,1.765317
ATS,Commercial,Brunei,2023,6.323742,1.756595
ATS,Commercial,Brunei,2024,5.410601,1.502945
ATS,Commercial,Brunei,2025,5.329884,1.480523
ATS,Commercial,Brunei,2026,5.18931,1.441475
ATS,Commercial,Brunei,2027,5.04788,1.402189
ATS,Commercial,Brunei,2028,4.898734,1.360759
ATS,Commercial,Brunei,2029,4.742892,1.31747
ATS,Commercial,Brunei,2030,4.478031,1.243897
ATS,Commercial,Brunei,2031,4.442094,1.233915
ATS,Commercial,Brunei,2032,4.426515,1.229587
ATS,Commercial,Brunei,2033,4.39412,1.220589
ATS,Commercial,Brunei,2034,4.362184,1.211718
ATS,Commercial,Brunei,2035,4.348169,1.207825
ATS,Commercial,Brunei,2036,4.304399,1.195666
ATS,Commercial,Brunei,2037,4.279188,1.188663
ATS,Commercial,Brunei,2038,4.253319,1.181477
ATS,Commercial,Brunei,2039,4.228078,1.174466
ATS,Commercial,Brunei,2040,4.204859,1.168016
ATS,Commercial,Brunei,2041,4.190178,1.163938
ATS,Commercial,Brunei,2042,4.159732,1.155481
ATS,Commercial,Brunei,2043,4.147075,1.151965
ATS,Commercial,Brunei,2044,4.135253,1.148681
ATS,Commercial,Brunei,2045,4.123536,1.145427
ATS,Commercial,Brunei,2046,4.096521,1.137922
ATS,Commercial,Brunei,2047,4.086846,1.135235
ATS,Commercial,Brunei,2048,4.062195,1.128387
ATS,Commercial,Brunei,2049,4.05402,1.126117
ATS,Commercial,Brunei,2050,4.046761,1.1241
ATS,Commercial,Brunei,2051,4.056704,1.126862
ATS,Commercial,Brunei,2052,4.068397,1.13011
ATS,Commercial,Brunei,2053,4.081773,1.133826
ATS,Commercial,Brunei,2054,4.095977,1.137771
ATS,Commercial,Brunei,2055,4.111101,1.141972
ATS,Commercial,Brunei,2056,4.12707,1.146408
ATS,Commercial,Brunei,2057,4.144136,1.151149
ATS,Commercial,Brunei,2058,4.162312,1.156198
ATS,Commercial,Brunei,2059,4.181211,1.161448
ATS,Commercial,Brunei,2060,4.20044,1.166789
ATS,Commercial,Cambodia,2005,12.644136,3.51226
ATS,Commercial,Cambodia,2006,13.3991,3.721972
ATS,Commercial,Cambodia,2007,14.484879,4.023578
ATS,Commercial,Cambodia,2008,15.742368,4.37288
ATS,Commercial,Cambodia,2009,16.916363,4.69899
ATS,Commercial,Cambodia,2010,18.671261,5.186461
ATS,Commercial,Cambodia,2011,19.093717,5.30381
ATS,Commercial,Cambodia,2012,19.550401,5.430667
ATS,Commercial,Cambodia,2013,20.347848,5.65218
ATS,Commercial,Cambodia,2014,20.850265,5.79174
ATS,Commercial,Cambodia,2015,22.73205,6.314458
ATS,Commercial,Cambodia,2016,24.406602,6.779612
ATS,Commercial,Cambodia,2017,25.832556,7.17571
ATS,Commercial,Cambodia,2018,20.97377,5.826047
ATS,Commercial,Cambodia,2019,25.82837,7.174547
ATS,Commercial,Cambodia,2020,17.712258,4.920072
ATS,Commercial,Cambodia,2021,17.332515,4.814588
ATS,Commercial,Cambodia,2022,21.147527,5.874313
ATS,Commercial,Cambodia,2023,24.701701,6.861584
ATS,Commercial,Cambodia,2024,24.701701,6.861584
ATS,Commercial,Cambodia,2025,23.822024,6.617229
ATS,Commercial,Cambodia,2026,23.974072,6.659464
ATS,Commercial,Cambodia,2027,24.060942,6.683595
ATS,Commercial,Cambodia,2028,24.063832,6.684398
ATS,Commercial,Cambodia,2029,23.963449,6.656514
ATS,Commercial,Cambodia,2030,22.776681,6.326856
ATS,Commercial,Cambodia,2031,23.006655,6.390738
ATS,Commercial,Cambodia,2032,23.244014,6.456671
ATS,Commercial,Cambodia,2033,23.488206,6.524502
ATS,Commercial,Cambodia,2034,23.739304,6.594251
ATS,Commercial,Cambodia,2035,23.996271,6.665631
ATS,Commercial,Cambodia,2036,24.270574,6.741826
ATS,Commercial,Cambodia,2037,24.552454,6.820126
ATS,Commercial,Cambodia,2038,24.838635,6.899621
ATS,Commercial,Cambodia,2039,25.132537,6.98126
ATS,Commercial,Cambodia,2040,25.435172,7.065326
ATS,Commercial,Cambodia,2041,25.766576,7.157382
ATS,Commercial,Cambodia,2042,26.104721,7.251311
ATS,Commercial,Cambodia,2043,26.451388,7.347608
ATS,Commercial,Cambodia,2044,26.80802,7.446672
ATS,Commercial,Cambodia,2045,27.17533,7.548703
ATS,Commercial,Cambodia,2046,27.506205,7.640613
ATS,Commercial,Cambodia,2047,27.846459,7.735127
ATS,Commercial,Cambodia,2048,28.19711,7.832531
ATS,Commercial,Cambodia,2049,28.557219,7.932561
ATS,Commercial,Cambodia,2050,28.929118,8.035866
ATS,Commercial,Cambodia,2051,29.509042,8.196956
ATS,Commercial,Cambodia,2052,30.107378,8.363161
ATS,Commercial,Cambodia,2053,30.72716,8.535322
ATS,Commercial,Cambodia,2054,31.366834,8.713009
ATS,Commercial,Cambodia,2055,32.028151,8.896709
ATS,Commercial,Cambodia,2056,32.711672,9.086576
ATS,Commercial,Cambodia,2057,33.415612,9.282114
ATS,Commercial,Cambodia,2058,34.14134,9.483706
ATS,Commercial,Cambodia,2059,34.890622,9.691839
ATS,Commercial,Cambodia,2060,35.66439,9.906775
ATS,Commercial,Indonesia,2005,149.822545,41.617374
ATS,Commercial,Indonesia,2006,149.598311,41.555086
ATS,Commercial,Indonesia,2007,155.533339,43.203705
ATS,Commercial,Indonesia,2008,161.152864,44.764684
ATS,Commercial,Indonesia,2009,168.799634,46.888787
ATS,Commercial,Indonesia,2010,176.663282,49.073134
ATS,Commercial,Indonesia,2011,194.920661,54.144628
ATS,Commercial,Indonesia,2012,212.076073,58.91002
ATS,Commercial,Indonesia,2013,224.066504,62.240696
ATS,Commercial,Indonesia,2014,229.853646,63.848235
ATS,Commercial,Indonesia,2015,242.40609,67.335025
ATS,Commercial,Indonesia,2016,230.023005,63.895279
ATS,Commercial,Indonesia,2017,241.551886,67.097746
ATS,Commercial,Indonesia,2018,246.429653,68.452681
ATS,Commercial,Indonesia,2019,250.903621,69.69545
ATS,Commercial,Indonesia,2020,238.723925,66.312201
ATS,Commercial,Indonesia,2021,248.322457,68.97846
ATS,Commercial,Indonesia,2022,283.525072,78.756964
ATS,Commercial,Indonesia,2023,325.208852,90.335792
ATS,Commercial,Indonesia,2024,342.066583,95.018495
ATS,Commercial,Indonesia,2025,352.996037,98.054455
ATS,Commercial,Indonesia,2026,368.827956,102.45221
ATS,Commercial,Indonesia,2027,387.429852,107.619403
ATS,Commercial,Indonesia,2028,405.874085,112.742801
ATS,Commercial,Indonesia,2029,424.339795,117.872165
ATS,Commercial,Indonesia,2030,441.799488,122.72208
ATS,Commercial,Indonesia,2031,485.762276,134.933966
ATS,Commercial,Indonesia,2032,533.33318,148.148106
ATS,Commercial,Indonesia,2033,584.327899,162.313305
ATS,Commercial,Indonesia,2034,638.973132,177.492537
ATS,Commercial,Indonesia,2035,695.641242,193.233678
ATS,Commercial,Indonesia,2036,753.892649,209.414625
ATS,Commercial,Indonesia,2037,813.455722,225.959923
ATS,Commercial,Indonesia,2038,874.431301,242.897584
ATS,Commercial,Indonesia,2039,936.740573,260.205715
ATS,Commercial,Indonesia,2040,1000.333699,277.870472
ATS,Commercial,Indonesia,2041,1068.588746,296.830207
ATS,Commercial,Indonesia,2042,1138.517474,316.254854
ATS,Commercial,Indonesia,2043,1210.110186,336.141718
ATS,Commercial,Indonesia,2044,1283.679964,356.577768
ATS,Commercial,Indonesia,2045,1358.956939,377.488039
ATS,Commercial,Indonesia,2046,1435.90881,398.863558
ATS,Commercial,Indonesia,2047,1514.200655,420.611293
ATS,Commercial,Indonesia,2048,1593.678931,442.688592
ATS,Commercial,Indonesia,2049,1673.856641,464.960178
ATS,Commercial,Indonesia,2050,1754.537908,487.371641
ATS,Commercial,Indonesia,2051,1842.010747,511.669652
ATS,Commercial,Indonesia,2052,1930.688316,536.30231
ATS,Commercial,Indonesia,2053,2020.43701,561.232503
ATS,Commercial,Indonesia,2054,2110.911211,586.364225
ATS,Commercial,Indonesia,2055,2201.967051,611.657514
ATS,Commercial,Indonesia,2056,2293.207554,637.002098
ATS,Commercial,Indonesia,2057,2384.730869,662.425241
ATS,Commercial,Indonesia,2058,2476.400142,687.888928
ATS,Commercial,Indonesia,2059,2567.954211,713.320614
ATS,Commercial,Indonesia,2060,2659.119256,738.644238
ATS,Commercial,Laos,2005,10.131219,2.814228
ATS,Commercial,Laos,2006,10.433924,2.898312
ATS,Commercial,Laos,2007,11.429965,3.17499
ATS,Commercial,Laos,2008,12.968195,3.602276
ATS,Commercial,Laos,2009,13.758661,3.82185
ATS,Commercial,Laos,2010,13.939532,3.872092
ATS,Commercial,Laos,2011,13.818951,3.838598
ATS,Commercial,Laos,2012,14.445716,4.012699
ATS,Commercial,Laos,2013,14.505587,4.02933
ATS,Commercial,Laos,2014,14.09669,3.915747
ATS,Commercial,Laos,2015,14.684569,4.079047
ATS,Commercial,Laos,2016,15.16124,4.211456
ATS,Commercial,Laos,2017,15.546426,4.318452
ATS,Commercial,Laos,2018,16.080661,4.46685
ATS,Commercial,Laos,2019,16.69654,4.637928
ATS,Commercial,Laos,2020,16.235992,4.509998
ATS,Commercial,Laos,2021,16.012417,4.447894
ATS,Commercial,Laos,2022,16.815032,4.670842
ATS,Commercial,Laos,2023,17.856283,4.960079
ATS,Commercial,Laos,2024,17.646943,4.901929
ATS,Commercial,Laos,2025,15.80916,4.391433
ATS,Commercial,Laos,2026,16.008409,4.44678
ATS,Commercial,Laos,2027,16.238489,4.510691
ATS,Commercial,Laos,2028,16.506158,4.585044
ATS,Commercial,Laos,2029,16.807331,4.668703
ATS,Commercial,Laos,2030,16.396265,4.554518
ATS,Commercial,Laos,2031,16.626712,4.618531
ATS,Commercial,Laos,2032,16.866397,4.68511
ATS,Commercial,Laos,2033,17.115929,4.754425
ATS,Commercial,Laos,2034,17.375579,4.82655
ATS,Commercial,Laos,2035,17.644936,4.901371
ATS,Commercial,Laos,2036,17.959238,4.988677
ATS,Commercial,Laos,2037,18.284077,5.07891
ATS,Commercial,Laos,2038,18.61977,5.172158
ATS,Commercial,Laos,2039,18.968466,5.269018
ATS,Commercial,Laos,2040,19.330953,5.369709
ATS,Commercial,Laos,2041,19.786255,5.496182
ATS,Commercial,Laos,2042,20.257143,5.626984
ATS,Commercial,Laos,2043,20.746321,5.762867
ATS,Commercial,Laos,2044,21.253667,5.903796
ATS,Commercial,Laos,2045,21.779134,6.049759
ATS,Commercial,Laos,2046,22.3646,6.212389
ATS,Commercial,Laos,2047,22.972189,6.381164
ATS,Commercial,Laos,2048,23.602759,6.556322
ATS,Commercial,Laos,2049,24.257887,6.738302
ATS,Commercial,Laos,2050,24.939262,6.927573
ATS,Commercial,Laos,2051,25.653792,7.126053
ATS,Commercial,Laos,2052,26.395903,7.332195
ATS,Commercial,Laos,2053,27.167473,7.54652
ATS,Commercial,Laos,2054,27.970009,7.769447
ATS,Commercial,Laos,2055,28.805887,8.001635
ATS,Commercial,Laos,2056,29.675147,8.243096
ATS,Commercial,Laos,2057,30.577595,8.493776
ATS,Commercial,Laos,2058,31.515727,8.754369
ATS,Commercial,Laos,2059,32.49255,9.025708
ATS,Commercial,Laos,2060,33.509138,9.308094
ATS,Commercial,Malaysia,2005,123.552467,34.32013
ATS,Commercial,Malaysia,2006,128.145132,35.59587
ATS,Commercial,Malaysia,2007,158.009833,43.89162
ATS,Commercial,Malaysia,2008,147.500963,40.97249
ATS,Commercial,Malaysia,2009,158.863076,44.128632
ATS,Commercial,Malaysia,2010,179.864927,49.96248
ATS,Commercial,Malaysia,2011,176.766697,49.10186
ATS,Commercial,Malaysia,2012,176.850432,49.12512
ATS,Commercial,Malaysia,2013,184.344804,51.20689
ATS,Commercial,Malaysia,2014,186.94062,51.92795
ATS,Commercial,Malaysia,2015,186.3126,51.7535
ATS,Commercial,Malaysia,2016,199.48107,55.411408
ATS,Commercial,Malaysia,2017,191.499208,53.194224
ATS,Commercial,Malaysia,2018,185.47524,51.5209
ATS,Commercial,Malaysia,2019,195.169097,54.213638
ATS,Commercial,Malaysia,2020,169.073033,46.964731
ATS,Commercial,Malaysia,2021,163.942109,45.539475
ATS,Commercial,Malaysia,2022,184.596012,51.27667
ATS,Commercial,Malaysia,2023,251.274992,69.798609
ATS,Commercial,Malaysia,2024,222.821496,61.89486
ATS,Commercial,Malaysia,2025,245.824289,68.284525
ATS,Commercial,Malaysia,2026,269.452054,74.847793
ATS,Commercial,Malaysia,2027,292.177003,81.160279
ATS,Commercial,Malaysia,2028,314.746185,87.429496
ATS,Commercial,Malaysia,2029,337.158786,93.655218
ATS,Commercial,Malaysia,2030,359.789772,99.941603
ATS,Commercial,Malaysia,2031,392.193435,108.942621
ATS,Commercial,Malaysia,2032,419.561478,116.544855
ATS,Commercial,Malaysia,2033,444.225415,123.395949
ATS,Commercial,Malaysia,2034,466.593426,129.609285
ATS,Commercial,Malaysia,2035,491.648852,136.569126
ATS,Commercial,Malaysia,2036,519.22406,144.228906
ATS,Commercial,Malaysia,2037,541.294371,150.359548
ATS,Commercial,Malaysia,2038,567.102636,157.52851
ATS,Commercial,Malaysia,2039,592.271261,164.519795
ATS,Commercial,Malaysia,2040,616.897497,171.360416
ATS,Commercial,Malaysia,2041,646.093831,179.470509
ATS,Commercial,Malaysia,2042,670.526258,186.257294
ATS,Commercial,Malaysia,2043,694.566277,192.935077
ATS,Commercial,Malaysia,2044,722.332402,200.647889
ATS,Commercial,Malaysia,2045,745.628061,207.118906
ATS,Commercial,Malaysia,2046,772.48381,214.578836
ATS,Commercial,Malaysia,2047,798.833766,221.898268
ATS,Commercial,Malaysia,2048,824.694031,229.081675
ATS,Commercial,Malaysia,2049,850.063442,236.128734
ATS,Commercial,Malaysia,2050,871.341854,242.039404
ATS,Commercial,Malaysia,2051,893.3433,248.150917
ATS,Commercial,Malaysia,2052,915.523563,254.312101
ATS,Commercial,Malaysia,2053,937.862166,260.517268
ATS,Commercial,Malaysia,2054,960.381421,266.772617
ATS,Commercial,Malaysia,2055,983.102157,273.083932
ATS,Commercial,Malaysia,2056,1005.99134,279.442039
ATS,Commercial,Malaysia,2057,1029.02429,285.840081
ATS,Commercial,Malaysia,2058,1052.207826,292.279952
ATS,Commercial,Malaysia,2059,1075.521154,298.755876
ATS,Commercial,Malaysia,2060,1098.984786,305.273552
ATS,Commercial,Myanmar,2005,98.529388,27.369274
ATS,Commercial,Myanmar,2006,101.738989,28.26083
ATS,Commercial,Myanmar,2007,105.010597,29.16961
ATS,Commercial,Myanmar,2008,108.406886,30.113024
ATS,Commercial,Myanmar,2009,111.908517,31.085699
ATS,Commercial,Myanmar,2010,115.325095,32.034749
ATS,Commercial,Myanmar,2011,122.789424,34.108173
ATS,Commercial,Myanmar,2012,124.339331,34.538703
ATS,Commercial,Myanmar,2013,119.886891,33.301914
ATS,Commercial,Myanmar,2014,127.673429,35.464841
ATS,Commercial,Myanmar,2015,119.900303,33.30564
ATS,Commercial,Myanmar,2016,122.574342,34.048428
ATS,Commercial,Myanmar,2017,107.889471,29.969297
ATS,Commercial,Myanmar,2018,101.802991,28.278609
ATS,Commercial,Myanmar,2019,153.588165,42.663379
ATS,Commercial,Myanmar,2020,103.567616,28.768782
ATS,Commercial,Myanmar,2021,127.660557,35.461266
ATS,Commercial,Myanmar,2022,76.20043,21.166786
ATS,Commercial,Myanmar,2023,94.00107,26.111408
ATS,Commercial,Myanmar,2024,94.00107,26.111408
ATS,Commercial,Myanmar,2025,84.477286,23.465913
ATS,Commercial,Myanmar,2026,84.668984,23.519162
ATS,Commercial,Myanmar,2027,84.88067,23.577964
ATS,Commercial,Myanmar,2028,85.106105,23.640585
ATS,Commercial,Myanmar,2029,85.345714,23.707143
ATS,Commercial,Myanmar,2030,84.405348,23.44593
