scenario_code,carrier,region,year,value_pj,value_twh
ATS,electricity,Vietnam,2026,1024.231637,284.508788
ATS,electricity,Vietnam,2027,1042.247586,289.513218
ATS,electricity,Vietnam,2028,1060.706333,294.640648
ATS,electricity,Vietnam,2029,1079.882458,299.967349
ATS,electricity,Vietnam,2030,1091.377261,303.16035
ATS,electricity,Vietnam,2031,1113.285927,309.246091
ATS,electricity,Vietnam,2032,1136.043708,315.567697
ATS,electricity,Vietnam,2033,1159.685678,322.134911
ATS,electricity,Vietnam,2034,1186.494035,329.581676
ATS,electricity,Vietnam,2035,1215.4417,337.622694
ATS,electricity,Vietnam,2036,1248.460818,346.794672
ATS,electricity,Vietnam,2037,1283.658061,356.571684
ATS,electricity,Vietnam,2038,1326.780533,368.550148
ATS,electricity,Vietnam,2039,1368.006182,380.001717
ATS,electricity,Vietnam,2040,1421.908826,394.974674
ATS,electricity,Vietnam,2041,1481.051028,411.403063
ATS,electricity,Vietnam,2042,1540.70347,427.973186
ATS,electricity,Vietnam,2043,1600.451508,444.569863
ATS,electricity,Vietnam,2044,1659.883149,461.078653
ATS,electricity,Vietnam,2045,1719.631818,477.675505
ATS,electricity,Vietnam,2046,1779.166531,494.212925
ATS,electricity,Vietnam,2047,1838.073625,510.576007
ATS,electricity,Vietnam,2048,1906.373728,529.548258
ATS,electricity,Vietnam,2049,1964.244043,545.623345
ATS,electricity,Vietnam,2050,2032.677552,564.632653
ATS,electricity,Vietnam,2051,2106.510187,585.141719
ATS,electricity,Vietnam,2052,2183.701297,606.583694
ATS,electricity,Vietnam,2053,2265.072524,629.186812
ATS,electricity,Vietnam,2054,2349.46839,652.630108
ATS,electricity,Vietnam,2055,2436.152101,676.708917
ATS,electricity,Vietnam,2056,2524.577126,701.271424
ATS,electricity,Vietnam,2057,2615.814814,726.615226
ATS,electricity,Vietnam,2058,2709.609386,752.669274
ATS,electricity,Vietnam,2059,2806.035267,779.454241
ATS,electricity,Vietnam,2060,2905.303549,807.028764
ATS,mixed,Cambodia,2025,3.866064,1.073907
ATS,mixed,Cambodia,2026,4.01955,1.116542
ATS,mixed,Cambodia,2027,4.173662,1.159351
ATS,mixed,Cambodia,2028,4.325928,1.201647
ATS,mixed,Cambodia,2029,4.472607,1.242391
ATS,mixed,Cambodia,2030,4.422503,1.228473
ATS,mixed,Cambodia,2031,4.452969,1.236936
ATS,mixed,Cambodia,2032,4.483668,1.245463
ATS,mixed,Cambodia,2033,4.514562,1.254045
ATS,mixed,Cambodia,2034,4.545666,1.262685
ATS,mixed,Cambodia,2035,4.576991,1.271386
ATS,mixed,Cambodia,2036,4.610076,1.280577
ATS,mixed,Cambodia,2037,4.643378,1.289827
ATS,mixed,Cambodia,2038,4.6769,1.299139
ATS,mixed,Cambodia,2039,4.710706,1.308529
ATS,mixed,Cambodia,2040,4.744724,1.317979
ATS,mixed,Cambodia,2041,4.775773,1.326604
ATS,mixed,Cambodia,2042,4.807002,1.335278
ATS,mixed,Cambodia,2043,4.838448,1.344013
ATS,mixed,Cambodia,2044,4.870101,1.352806
ATS,mixed,Cambodia,2045,4.901952,1.361653
ATS,mixed,Cambodia,2046,4.925767,1.368269
ATS,mixed,Cambodia,2047,4.949688,1.374913
ATS,mixed,Cambodia,2048,4.973715,1.381587
ATS,mixed,Cambodia,2049,4.997864,1.388296
ATS,mixed,Cambodia,2050,5.02213,1.395036
ATS,mixed,Cambodia,2051,5.046514,1.401809
ATS,mixed,Cambodia,2052,5.071016,1.408616
ATS,mixed,Cambodia,2053,5.095637,1.415455
ATS,mixed,Cambodia,2054,5.120378,1.422327
ATS,mixed,Cambodia,2055,5.145239,1.429233
ATS,mixed,Cambodia,2056,5.170221,1.436172
ATS,mixed,Cambodia,2057,5.195323,1.443145
ATS,mixed,Cambodia,2058,5.220548,1.450152
ATS,mixed,Cambodia,2059,5.245896,1.457193
ATS,mixed,Cambodia,2060,5.271366,1.464268
ATS,mixed,Indonesia,2025,1151.051684,319.736579
ATS,mixed,Indonesia,2026,1234.794716,342.998532
ATS,mixed,Indonesia,2027,1336.508884,371.252468
ATS,mixed,Indonesia,2028,1446.260572,401.739048
ATS,mixed,Indonesia,2029,1566.388783,435.107995
ATS,mixed,Indonesia,2030,1693.537087,470.426969
ATS,mixed,Indonesia,2031,1829.776351,508.271209
ATS,mixed,Indonesia,2032,1975.921254,548.867015
ATS,mixed,Indonesia,2033,2132.862948,592.46193
ATS,mixed,Indonesia,2034,2303.723525,639.923201
ATS,mixed,Indonesia,2035,2480.944532,689.151259
ATS,mixed,Indonesia,2036,2662.968013,739.713337
ATS,mixed,Indonesia,2037,2849.175342,791.437595
ATS,mixed,Indonesia,2038,3040.311294,844.530915
ATS,mixed,Indonesia,2039,3235.954665,898.876296
ATS,mixed,Indonesia,2040,3435.665755,954.351599
ATS,mixed,Indonesia,2041,3638.992024,1010.831118
ATS,mixed,Indonesia,2042,3845.48711,1068.190864
ATS,mixed,Indonesia,2043,4054.696322,1126.304534
ATS,mixed,Indonesia,2044,4268.193972,1185.609437
ATS,mixed,Indonesia,2045,4484.606139,1245.723927
ATS,mixed,Indonesia,2046,4704.107407,1306.696502
ATS,mixed,Indonesia,2047,4925.138632,1368.094064
ATS,mixed,Indonesia,2048,5147.376815,1429.826893
ATS,mixed,Indonesia,2049,5368.502869,1491.250797
ATS,mixed,Indonesia,2050,5588.01701,1552.226947
ATS,mixed,Indonesia,2051,5806.024819,1612.784672
ATS,mixed,Indonesia,2052,6021.613855,1672.670515
ATS,mixed,Indonesia,2053,6235.024081,1731.951134
ATS,mixed,Indonesia,2054,6445.404852,1790.390237
ATS,mixed,Indonesia,2055,6653.142288,1848.09508
ATS,mixed,Indonesia,2056,6857.428543,1904.841262
ATS,mixed,Indonesia,2057,7060.142532,1961.150703
ATS,mixed,Indonesia,2058,7262.022753,2017.228542
ATS,mixed,Indonesia,2059,7463.197636,2073.110454
ATS,mixed,Indonesia,2060,7663.792632,2128.831287
ATS,mixed,Malaysia,2025,126.723873,35.201076
ATS,mixed,Malaysia,2026,131.206846,36.446346
ATS,mixed,Malaysia,2027,135.16978,37.547161
ATS,mixed,Malaysia,2028,139.175762,38.659934
ATS,mixed,Malaysia,2029,143.222124,39.783923
ATS,mixed,Malaysia,2030,147.652962,41.014712
ATS,mixed,Malaysia,2031,152.801831,42.444953
ATS,mixed,Malaysia,2032,156.994221,43.609506
ATS,mixed,Malaysia,2033,160.995541,44.720984
ATS,mixed,Malaysia,2034,164.810131,45.780592
ATS,mixed,Malaysia,2035,169.879591,47.188775
ATS,mixed,Malaysia,2036,174.731163,48.536434
ATS,mixed,Malaysia,2037,177.966445,49.435124
ATS,mixed,Malaysia,2038,182.413902,50.670528
ATS,mixed,Malaysia,2039,186.658211,51.849503
ATS,mixed,Malaysia,2040,190.705887,52.973858
ATS,mixed,Malaysia,2041,195.866859,54.407461
ATS,mixed,Malaysia,2042,199.502459,55.41735
ATS,mixed,Malaysia,2043,202.963764,56.378823
ATS,mixed,Malaysia,2044,207.524434,57.645676
ATS,mixed,Malaysia,2045,210.644291,58.512303
ATS,mixed,Malaysia,2046,214.84543,59.679286
ATS,mixed,Malaysia,2047,218.873416,60.798171
ATS,mixed,Malaysia,2048,222.738424,61.871784
ATS,mixed,Malaysia,2049,226.452973,62.903604
ATS,mixed,Malaysia,2050,228.873159,63.575878
ATS,mixed,Malaysia,2051,231.348562,64.263489
ATS,mixed,Malaysia,2052,233.887889,64.968858
ATS,mixed,Malaysia,2053,236.499826,65.694396
ATS,mixed,Malaysia,2054,239.193793,66.44272
ATS,mixed,Malaysia,2055,241.97959,67.216553
ATS,mixed,Malaysia,2056,244.867017,68.018616
ATS,mixed,Malaysia,2057,247.867042,68.851956
ATS,mixed,Malaysia,2058,250.989869,69.719408
ATS,mixed,Malaysia,2059,254.247295,70.624249
ATS,mixed,Malaysia,2060,257.650752,71.569653
ATS,mixed,Myanmar,2025,45.991467,12.775408
ATS,mixed,Myanmar,2026,46.075575,12.798771
ATS,mixed,Myanmar,2027,46.161485,12.822635
ATS,mixed,Myanmar,2028,46.245313,12.84592
ATS,mixed,Myanmar,2029,46.327124,12.868646
ATS,mixed,Myanmar,2030,45.76115,12.711431
ATS,mixed,Myanmar,2031,46.238854,12.844126
ATS,mixed,Myanmar,2032,46.721442,12.978178
ATS,mixed,Myanmar,2033,47.209204,13.113668
ATS,mixed,Myanmar,2034,47.701961,13.250545
ATS,mixed,Myanmar,2035,48.199937,13.388871
ATS,mixed,Myanmar,2036,48.716418,13.532338
ATS,mixed,Myanmar,2037,49.238629,13.677397
ATS,mixed,Myanmar,2038,49.76626,13.823961
ATS,mixed,Myanmar,2039,50.299633,13.97212
ATS,mixed,Myanmar,2040,50.838644,14.121846
ATS,mixed,Myanmar,2041,51.402293,14.278415
ATS,mixed,Myanmar,2042,51.972317,14.436755
ATS,mixed,Myanmar,2043,52.548596,14.596832
ATS,mixed,Myanmar,2044,53.131226,14.758674
ATS,mixed,Myanmar,2045,53.720377,14.922327
ATS,mixed,Myanmar,2046,54.380968,15.105824
ATS,mixed,Myanmar,2047,55.049612,15.291559
ATS,mixed,Myanmar,2048,55.726549,15.479597
ATS,mixed,Myanmar,2049,56.411859,15.669961
ATS,mixed,Myanmar,2050,57.105577,15.86266
ATS,mixed,Myanmar,2051,57.807825,16.057729
ATS,mixed,Myanmar,2052,58.518709,16.255197
ATS,mixed,Myanmar,2053,59.238336,16.455093
ATS,mixed,Myanmar,2054,59.966811,16.657447
ATS,mixed,Myanmar,2055,60.704245,16.86229
ATS,mixed,Myanmar,2056,61.450748,17.069652
ATS,mixed,Myanmar,2057,62.206431,17.279564
ATS,mixed,Myanmar,2058,62.971406,17.492057
ATS,mixed,Myanmar,2059,63.745789,17.707164
ATS,mixed,Myanmar,2060,64.529695,17.924915
ATS,mixed,Philippines,2025,141.380004,39.272223
ATS,mixed,Philippines,2026,146.47866,40.688517
ATS,mixed,Philippines,2027,152.063906,42.239974
ATS,mixed,Philippines,2028,157.994373,43.887326
ATS,mixed,Philippines,2029,164.389377,45.663716
ATS,mixed,Philippines,2030,168.815106,46.893085
ATS,mixed,Philippines,2031,173.41497,48.170825
ATS,mixed,Philippines,2032,179.451183,49.847551
ATS,mixed,Philippines,2033,183.727143,51.035318
ATS,mixed,Philippines,2034,189.399688,52.611024
ATS,mixed,Philippines,2035,193.390629,53.719619
ATS,mixed,Philippines,2036,198.734295,55.203971
ATS,mixed,Philippines,2037,203.910982,56.641939
ATS,mixed,Philippines,2038,208.923714,58.034365
ATS,mixed,Philippines,2039,215.174394,59.770665
ATS,mixed,Philippines,2040,219.845523,61.068201
ATS,mixed,Philippines,2041,225.711339,62.697594
ATS,mixed,Philippines,2042,231.373973,64.270548
ATS,mixed,Philippines,2043,236.834144,65.787262
ATS,mixed,Philippines,2044,242.088156,67.24671
ATS,mixed,Philippines,2045,247.134076,68.648354
ATS,mixed,Philippines,2046,251.966652,69.990737
ATS,mixed,Philippines,2047,257.806859,71.613016
ATS,mixed,Philippines,2048,263.383185,73.161996
ATS,mixed,Philippines,2049,267.499196,74.305332
ATS,mixed,Philippines,2050,272.543739,75.706594
ATS,mixed,Philippines,2051,277.627252,77.118681
ATS,mixed,Philippines,2052,282.735474,78.537632
ATS,mixed,Philippines,2053,287.853082,79.959189
ATS,mixed,Philippines,2054,292.963441,81.378734
ATS,mixed,Philippines,2055,298.049041,82.7914
ATS,mixed,Philippines,2056,303.090952,84.191931
ATS,mixed,Philippines,2057,308.069071,85.574742
ATS,mixed,Philippines,2058,312.961746,86.933818
ATS,mixed,Philippines,2059,317.746248,88.262847
ATS,mixed,Philippines,2060,322.398182,89.555051
ATS,mixed,Thailand,2025,136.329885,37.869412
ATS,mixed,Thailand,2026,139.020798,38.616888
ATS,mixed,Thailand,2027,141.731695,39.369915
ATS,mixed,Thailand,2028,144.480818,40.133561
ATS,mixed,Thailand,2029,164.243795,45.623276
ATS,mixed,Thailand,2030,168.736814,46.871337
ATS,mixed,Thailand,2031,173.124443,48.090123
ATS,mixed,Thailand,2032,178.910343,49.697318
ATS,mixed,Thailand,2033,183.074468,50.854019
ATS,mixed,Thailand,2034,188.611277,52.392021
ATS,mixed,Thailand,2035,194.019043,53.894179
ATS,mixed,Thailand,2036,199.30064,55.361289
ATS,mixed,Thailand,2037,204.456363,56.793434
ATS,mixed,Thailand,2038,209.489042,58.191401
ATS,mixed,Thailand,2039,215.802245,59.945068
ATS,mixed,Thailand,2040,220.580629,61.272397
ATS,mixed,Thailand,2041,226.614788,62.948552
ATS,mixed,Thailand,2042,232.507005,64.585279
ATS,mixed,Thailand,2043,238.258716,66.182977
ATS,mixed,Thailand,2044,243.871359,67.742044
ATS,mixed,Thailand,2045,249.348699,69.263527
ATS,mixed,Thailand,2046,254.692104,70.747807
ATS,mixed,Thailand,2047,261.196288,72.554524
ATS,mixed,Thailand,2048,267.545671,74.318242
ATS,mixed,Thailand,2049,272.473598,75.687111
ATS,mixed,Thailand,2050,278.531877,77.369966
ATS,mixed,Thailand,2051,284.724857,79.090238
ATS,mixed,Thailand,2052,291.055535,80.84876
ATS,mixed,Thailand,2053,297.526971,82.646381
ATS,mixed,Thailand,2054,304.142296,84.483971
ATS,mixed,Thailand,2055,310.904708,86.362419
ATS,mixed,Thailand,2056,317.817478,88.282633
ATS,mixed,Thailand,2057,324.88395,90.245542
ATS,mixed,Thailand,2058,332.107539,92.252094
ATS,mixed,Thailand,2059,339.491741,94.303261
ATS,mixed,Thailand,2060,347.040126,96.400035
ATS,mixed,Vietnam,2025,614.987726,170.829924
ATS,mixed,Vietnam,2026,650.396638,180.665733
ATS,mixed,Vietnam,2027,688.327,191.201944
ATS,mixed,Vietnam,2028,728.964888,202.490247
ATS,mixed,Vietnam,2029,772.50519,214.584775
ATS,mixed,Vietnam,2030,807.202139,224.222816
ATS,mixed,Vietnam,2031,844.447902,234.568862
ATS,mixed,Vietnam,2032,883.083991,245.301109
ATS,mixed,Vietnam,2033,923.122848,256.423013
ATS,mixed,Vietnam,2034,966.943454,268.595404
ATS,mixed,Vietnam,2035,1011.026276,280.840632
ATS,mixed,Vietnam,2036,1057.744095,293.817804
ATS,mixed,Vietnam,2037,1105.929192,307.202553
ATS,mixed,Vietnam,2038,1156.76094,321.322483
ATS,mixed,Vietnam,2039,1204.390433,334.552898
ATS,mixed,Vietnam,2040,1262.851933,350.792204
ATS,mixed,Vietnam,2041,1321.615402,367.115389
ATS,mixed,Vietnam,2042,1380.658927,383.516369
ATS,mixed,Vietnam,2043,1439.962868,399.989686
ATS,mixed,Vietnam,2044,1499.493815,416.52606
ATS,mixed,Vietnam,2045,1559.209947,433.113874
ATS,mixed,Vietnam,2046,1619.060304,449.738973
ATS,mixed,Vietnam,2047,1678.984323,466.384534
ATS,mixed,Vietnam,2048,1750.665846,486.296068
ATS,mixed,Vietnam,2049,1810.526431,502.924009
ATS,mixed,Vietnam,2050,1881.985107,522.773641
ATS,mixed,Vietnam,2051,1955.940413,543.316781
ATS,mixed,Vietnam,2052,2032.386339,564.551761
ATS,mixed,Vietnam,2053,2111.306513,586.474031
ATS,mixed,Vietnam,2054,2192.67128,609.075356
ATS,mixed,Vietnam,2055,2276.439286,632.344246
ATS,mixed,Vietnam,2056,2362.552502,656.264584
ATS,mixed,Vietnam,2057,2450.937702,680.816028
ATS,mixed,Vietnam,2058,2541.503657,705.973238
ATS,mixed,Vietnam,2059,2634.138618,731.705172
ATS,mixed,Vietnam,2060,2728.709029,757.97473
ATS,thermal,Brunei,2005,7.546929,2.096369
ATS,thermal,Brunei,2006,8.607481,2.390967
ATS,thermal,Brunei,2007,8.985474,2.495965
ATS,thermal,Brunei,2008,10.283281,2.856467
ATS,thermal,Brunei,2009,11.604136,3.223371
ATS,thermal,Brunei,2010,13.560826,3.766896
ATS,thermal,Brunei,2011,53.847399,14.957611
ATS,thermal,Brunei,2012,58.229425,16.17484
ATS,thermal,Brunei,2013,21.478254,5.966182
ATS,thermal,Brunei,2014,36.293686,10.081579
ATS,thermal,Brunei,2015,31.999175,8.88866
ATS,thermal,Brunei,2016,36.050791,10.014109
ATS,thermal,Brunei,2017,32.723806,9.089946
ATS,thermal,Brunei,2018,38.764124,10.767812
ATS,thermal,Brunei,2019,39.038294,10.843971
ATS,thermal,Brunei,2020,37.133592,10.314887
ATS,thermal,Brunei,2021,30.793568,8.553769
ATS,thermal,Brunei,2022,31.87082,8.853006
ATS,thermal,Brunei,2023,34.728072,9.646687
ATS,thermal,Brunei,2024,38.171491,10.603192
ATS,thermal,Brunei,2025,42.098354,11.693987
ATS,thermal,Brunei,2026,44.125982,12.257217
ATS,thermal,Brunei,2027,46.361314,12.878143
ATS,thermal,Brunei,2028,48.723033,13.534176
ATS,thermal,Brunei,2029,51.187336,14.218704
ATS,thermal,Brunei,2030,52.87798,14.688328
ATS,thermal,Brunei,2031,54.452085,15.125579
ATS,thermal,Brunei,2032,56.192455,15.609015
ATS,thermal,Brunei,2033,57.753147,16.042541
ATS,thermal,Brunei,2034,59.262835,16.461899
ATS,thermal,Brunei,2035,60.851833,16.903287
ATS,thermal,Brunei,2036,62.026112,17.229476
ATS,thermal,Brunei,2037,63.23359,17.564886
ATS,thermal,Brunei,2038,64.301951,17.861653
ATS,thermal,Brunei,2039,65.215152,18.11532
ATS,thermal,Brunei,2040,65.960309,18.322308
ATS,thermal,Brunei,2041,66.542909,18.484141
ATS,thermal,Brunei,2042,66.818503,18.560695
ATS,thermal,Brunei,2043,67.090417,18.636227
ATS,thermal,Brunei,2044,67.217224,18.671451
ATS,thermal,Brunei,2045,67.223744,18.673262
ATS,thermal,Brunei,2046,66.981714,18.606032
ATS,thermal,Brunei,2047,66.811429,18.55873
ATS,thermal,Brunei,2048,66.424198,18.451166
ATS,thermal,Brunei,2049,66.135307,18.370919
ATS,thermal,Brunei,2050,65.809903,18.280529
ATS,thermal,Brunei,2051,65.458539,18.182928
ATS,thermal,Brunei,2052,65.089337,18.080371
ATS,thermal,Brunei,2053,64.709023,17.974729
ATS,thermal,Brunei,2054,64.323084,17.867523
ATS,thermal,Brunei,2055,63.935719,17.759922
ATS,thermal,Brunei,2056,63.550135,17.652815
ATS,thermal,Brunei,2057,63.168739,17.546872
ATS,thermal,Brunei,2058,62.793345,17.442596
ATS,thermal,Brunei,2059,62.425253,17.340348
ATS,thermal,Brunei,2060,62.065445,17.240401
ATS,thermal,Cambodia,2005,69.530293,19.31397
ATS,thermal,Cambodia,2006,80.272727,22.29798
ATS,thermal,Cambodia,2007,91.002242,25.278401
ATS,thermal,Cambodia,2008,94.591627,26.275452
ATS,thermal,Cambodia,2009,102.849853,28.569404
ATS,thermal,Cambodia,2010,115.977368,32.215936
ATS,thermal,Cambodia,2011,118.277749,32.85493
ATS,thermal,Cambodia,2012,125.760758,34.933544
ATS,thermal,Cambodia,2013,138.073847,38.353846
ATS,thermal,Cambodia,2014,152.982232,42.495064
ATS,thermal,Cambodia,2015,165.304128,45.917813
ATS,thermal,Cambodia,2016,184.640678,51.289077
ATS,thermal,Cambodia,2017,196.342241,54.539511
ATS,thermal,Cambodia,2018,202.922504,56.367362
ATS,thermal,Cambodia,2019,241.694112,67.137253
ATS,thermal,Cambodia,2020,258.324212,71.756726
ATS,thermal,Cambodia,2021,273.89156,76.080989
ATS,thermal,Cambodia,2022,282.37197,78.436658
ATS,thermal,Cambodia,2023,282.76221,78.545058
ATS,thermal,Cambodia,2024,300.475202,83.465334
ATS,thermal,Cambodia,2025,383.488129,106.52448
ATS,thermal,Cambodia,2026,399.871606,111.075446
ATS,thermal,Cambodia,2027,417.893147,116.08143
ATS,thermal,Cambodia,2028,437.430323,121.508423
ATS,thermal,Cambodia,2029,458.226463,127.285129
ATS,thermal,Cambodia,2030,470.747305,130.76314
ATS,thermal,Cambodia,2031,490.454286,136.237302
ATS,thermal,Cambodia,2032,511.047218,141.957561
ATS,thermal,Cambodia,2033,532.472893,147.909137
ATS,thermal,Cambodia,2034,554.269137,153.963649
ATS,thermal,Cambodia,2035,576.299052,160.08307
ATS,thermal,Cambodia,2036,598.264205,166.184501
ATS,thermal,Cambodia,2037,619.744845,172.151346
ATS,thermal,Cambodia,2038,640.286939,177.857483
ATS,thermal,Cambodia,2039,659.614011,183.226114
ATS,thermal,Cambodia,2040,677.559442,188.210956
ATS,thermal,Cambodia,2041,693.460268,192.627852
ATS,thermal,Cambodia,2042,707.459389,196.516497
ATS,thermal,Cambodia,2043,719.747135,199.92976
ATS,thermal,Cambodia,2044,730.255573,202.84877
ATS,thermal,Cambodia,2045,739.026348,205.285097
ATS,thermal,Cambodia,2046,745.691119,207.136422
ATS,thermal,Cambodia,2047,750.888501,208.580139
ATS,thermal,Cambodia,2048,754.827956,209.674432
ATS,thermal,Cambodia,2049,757.615986,210.448885
ATS,thermal,Cambodia,2050,759.453988,210.959441
ATS,thermal,Cambodia,2051,760.944952,211.373598
ATS,thermal,Cambodia,2052,761.770214,211.602837
ATS,thermal,Cambodia,2053,762.046879,211.679689
ATS,thermal,Cambodia,2054,761.877839,211.632733
ATS,thermal,Cambodia,2055,761.352258,211.486738
ATS,thermal,Cambodia,2056,760.546947,211.263041
ATS,thermal,Cambodia,2057,759.527122,210.979756
ATS,thermal,Cambodia,2058,758.347961,210.652211
ATS,thermal,Cambodia,2059,757.056034,210.293343
ATS,thermal,Cambodia,2060,755.690547,209.914041
ATS,thermal,Indonesia,2005,3889.93111,1080.536419
