Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV Rooftop,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDJW,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDSA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
