Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,Baseline Simulation,Philippines,,MW,,0
