domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,Baseline Simulation,Industry,Projection,Natural Gas,thermal,Vietnam,2050,9.462922130276462,PJ,9.462922130276462,True,Natural Gas,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Natural Gas
demand,Baseline Simulation,Industry,Projection,Natural Gas,thermal,Vietnam,2060,11.895655951526729,PJ,11.895655951526729,True,Natural Gas,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Natural Gas
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2030,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2040,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2050,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Brunei,2060,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2030,0.7088425354994541,PJ,0.7088425354994541,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2040,0.9307473348741565,PJ,0.9307473348741565,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2050,1.2057243903071524,PJ,1.2057243903071524,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Cambodia,2060,1.5488969582002632,PJ,1.5488969582002632,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2030,29.52449651944719,PJ,29.52449651944719,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2040,63.41280681560725,PJ,63.41280681560725,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2050,115.16432164635589,PJ,115.16432164635589,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Indonesia,2060,169.78481136836817,PJ,169.78481136836817,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2030,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2040,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2050,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Laos,2060,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2030,16.414017163338958,PJ,16.414017163338958,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2040,24.153299521836598,PJ,24.153299521836598,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2050,33.67851306569715,PJ,33.67851306569715,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Malaysia,2060,43.494386357467164,PJ,43.494386357467164,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2030,0.01659248817636029,PJ,0.01659248817636029,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2040,0.022105160175261818,PJ,0.022105160175261818,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2050,0.029775793738719754,PJ,0.029775793738719754,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Myanmar,2060,0.04034870113903586,PJ,0.04034870113903586,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2030,2.0524681526162123,PJ,2.0524681526162123,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2040,3.219550123520435,PJ,3.219550123520435,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2050,4.688471292051887,PJ,4.688471292051887,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Philippines,2060,6.649162847690806,PJ,6.649162847690806,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2030,1.751464208992353,PJ,1.751464208992353,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2040,2.2769096661878225,PJ,2.2769096661878225,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2050,2.8562266056088244,PJ,2.8562266056088244,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Singapore,2060,3.5395381715111593,PJ,3.5395381715111593,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2030,9.274055283319006,PJ,9.274055283319006,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2040,13.405260476561613,PJ,13.405260476561613,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2050,18.71676756705974,PJ,18.71676756705974,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Thailand,2060,25.78598276135307,PJ,25.78598276135307,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2010,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2020,0.0,PJ,0.0,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2030,6.584522110316094,PJ,6.584522110316094,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2040,10.47314634912777,PJ,10.47314634912777,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2050,15.515789894687412,PJ,15.515789894687412,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Biomass,thermal,Vietnam,2060,22.738655820569885,PJ,22.738655820569885,True,Biomass,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Biomass
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2010,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2020,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2030,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2040,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2050,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Brunei,2060,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2010,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2020,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2030,3.241115926401162,PJ,3.241115926401162,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2040,4.255754782535038,PJ,4.255754782535038,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2050,5.513061545497297,PJ,5.513061545497297,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Cambodia,2060,7.082185884965214,PJ,7.082185884965214,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2010,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2020,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2030,134.99798769938468,PJ,134.99798769938468,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2040,289.949104088468,PJ,289.949104088468,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2050,526.5780456842768,PJ,526.5780456842768,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Indonesia,2060,776.3251055458973,PJ,776.3251055458973,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
demand,Baseline Simulation,Industry,Projection,Coal bituminous,thermal,Laos,2010,0.0,PJ,0.0,True,Coal bituminous,Demand\Industry\Projection\End Use\Pulp and Paper\Indirect Process Heating\Others\Coal bituminous
