node,feedstock_fuel,pollutant,region,branch,variable,unit,CA,BAS,ATS,RAS
Coal Supercritical,Coal Lignite,Nitrous Oxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Nitrous Oxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Non Methane Volatile Organic Compounds,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Lignite,Sulfur Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Lignite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a,96.1 ?a,96.1 ?a,96.1 ?a
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Carbon Monoxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal Supercritical,Coal Sub bituminous,Methane,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Laos,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Methane,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal Supercritical,Coal Sub bituminous,Nitrogen Oxides,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
