ams,branch,branch_type,variable,year,value
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2060,5919761.670076651
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2025,8503332.09571471
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2030,9720183.697366413
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2035,4417906.708301068
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2040,4275256.131119732
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2045,2807152.3260312895
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2050,2623426.5581932147
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2055,5711465.711107105
Philippines,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2060,9112906.878199592
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2025,8303995.459620264
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2030,9543606.0793593
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2035,4264934.639235685
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2040,3653972.8628179412
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2045,2541259.229540545
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2050,2612637.432070619
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2055,4409224.100974632
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2060,6344387.502438767
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2025,14080637.441754755
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2030,9830844.27497369
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2035,2761938.414730858
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2040,2871850.381671705
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2045,1869607.2408418118
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2050,1380239.7351018374
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2055,2760093.8531476324
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2060,4979268.679617431
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2025,8173251.399489348
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2030,9393130.355876064
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2035,3467463.1438452057
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2040,2347044.1001443802
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2045,2528245.804070536
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2050,2602700.9765818384
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2055,3760075.432695348
Philippines,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2060,5209444.009386682
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2035,30513301.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2040,30516668.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2045,39056927.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2050,34006700.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2055,26000338.000000004
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2060,25871764.900000002
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2025,8152432.198750671
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2030,9303302.255633224
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2035,2568067.447234638
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2040,2297600.83570591
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2045,2412723.395855836
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2050,2564542.9975874573
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2055,3463882.1036063796
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2060,2899603.369164281
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2025,13943938.449262794
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2030,9910781.042125478
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2035,2377628.4982286505
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2040,1519408.7275447717
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2045,1561343.3643618154
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2050,1554126.092664435
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2055,1986621.4107214967
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2060,3051000.7313160696
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2025,8472123.999686394
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2030,9303188.083056454
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2035,2107840.319584839
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2040,2162129.3872894933
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2045,2269051.6489924714
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2050,2533316.12612704
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2055,3314708.2796256365
Philippines,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2060,2349850.360126906
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2040,498174749.94543993
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2045,634886080.6320043
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2050,452229353.0845158
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2055,143431298.479724
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2060,9639827.099999998
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2025,8721425.890160877
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2030,9224569.878003303
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2035,1959425.282307413
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2040,1907734.8492077708
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2045,2111344.4638880687
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2050,2534572.6724449378
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2055,3211643.912230644
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2060,1964333.3314090616
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2025,14432597.523398854
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2030,9825430.301966952
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2035,1683389.1071179414
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2040,1369672.3440144002
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2045,1369953.336465529
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2050,1564282.2371538205
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2055,2172063.904905877
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2060,1462743.1100187297
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2025,9084866.89461062
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2030,9272873.354405513
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2035,1937821.8058166467
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2040,1833217.539422025
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2045,2071562.6968608208
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2050,2567842.12918287
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2055,3174140.027627581
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2060,1763103.180962325
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2025,1905.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2030,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2035,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2040,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2045,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2050,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2055,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Transformation Process,Capacity Retirement,2060,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2025,1905.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2030,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2035,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2040,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2045,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2050,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2055,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Capacity Retirement,2060,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2025,43268144.279743634
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2030,52820851.42539971
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2035,63216444.490336105
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2040,75283027.85042194
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2045,89652847.89456642
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2025,1905.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2030,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2035,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2040,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2045,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2050,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2055,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Capacity Retirement,2060,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2025,1905.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2030,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2035,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2040,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2045,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2050,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2055,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Capacity Retirement,2060,2187.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2025,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2030,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2035,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2040,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2045,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2050,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2055,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2060,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2025,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2030,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2035,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2040,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2045,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2050,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2055,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2060,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2025,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2030,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2035,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2040,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2045,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2050,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2055,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2060,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2025,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2030,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2035,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2040,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2045,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2050,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2055,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2060,590.8199999999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Curtailed Energy Production,2025,109050351.23252009
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Curtailed Energy Production,2030,135883236.4552546
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Curtailed Energy Production,2035,156767136.24203
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2030,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2035,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2040,2554.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2045,6892.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2050,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2055,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Additions,2060,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2030,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2035,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2040,2554.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2045,6892.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2050,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2055,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Additions,2060,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2030,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2035,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2040,2554.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2045,6892.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2050,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2055,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Additions,2060,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2030,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2035,1100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2040,2554.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2045,6892.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2050,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2055,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Additions,2060,14676.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2025,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2030,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2060,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2025,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2030,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2035,100.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Transformation Process,Energy Generation,2025,84527.6735270271
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Transformation Process,Energy Generation,2030,90353.69944653948
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Transformation Process,Energy Generation,2035,96376.35142817532
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2025,916663218.9499111
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2030,1490417105.6044774
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2035,1988573957.1366034
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2040,2834067030.189166
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2045,9728808336.561417
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2050,8786529741.320084
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2055,6908056043.269326
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2060,4972114412.590436
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2025,211059292.42738438
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2030,159182349.498623
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2035,161068932.08244944
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2040,165173844.72403178
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2045,259922985.37176833
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2050,285495883.1357566
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2055,129991915.9305624
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2060,133868788.82752922
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2025,158927557.153223
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2030,168493416.6234411
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2035,134556218.73927432
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2040,194410776.88514054
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2045,163974129.8260291
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2050,265000418.85323003
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2055,61643338.810582556
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2060,145430740.01722026
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2025,485139412.8677557
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2030,731006933.3346828
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2035,589728447.6991775
