ams,branch,branch_type,variable,year,value
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2030,8129382.687147696
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2035,2309059.772169374
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2040,2985886.7978399354
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2045,3985107.6043122313
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2050,5225368.67180663
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2055,6729431.097732219
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2060,8590744.705799686
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2025,7431904.354233855
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2030,7210481.18655425
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2035,7489686.984753325
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2040,5368206.36180627
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2045,463856.57937312796
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2050,133435.1849916827
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2055,656940.4967666293
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Energy Generation,2060,2122126.161848095
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2025,1190656.1567585003
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2030,568077.9172844664
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2035,695374.1575699596
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2040,1239133.9764348897
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2045,5021610.9695054935
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2050,6592243.1301703015
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2055,9294848.441089807
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Power Generation,2060,4460081.71438287
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2025,455448.9196950351
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2030,135650.98147334286
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2035,668367.8141222032
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2040,2139730.964421937
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2045,2004274.6787604291
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2050,6808619.603652117
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2055,9684065.521303765
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Curtailed Energy Production,2060,1139882.3911428389
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2025,9575810.050140897
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2030,12640930.149298133
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2035,14190267.579928493
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2040,17735434.145026773
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2045,23335211.052476007
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2050,28666955.050772436
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2055,33505510.37055444
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Costs of Production,2060,16001969.831755176
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2025,2177757.130541129
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2030,3849262.5804595836
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2035,3100783.199762238
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2040,2223210.56249696
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2045,2221791.705983263
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2050,1472278.4238744052
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2055,667657.5657295622
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Energy Generation,2060,1218335.1222283195
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2025,2083014.4236728232
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2030,1849738.9036710013
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2035,1636386.500379569
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2040,1884616.206046199
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2045,2514499.704234522
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2050,4905742.124831477
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2055,5223411.395019038
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Power Generation,2060,7665696.127429429
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2025,2223578.51894146
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2030,1464036.8803263796
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2035,689959.7774371254
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2040,1247453.7245682594
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2045,1898559.260461506
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2050,1290644.7061221092
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2055,2510622.0839182897
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Transformation Process,Curtailed Energy Production,2060,3036414.288775068
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2025,14317008.285247745
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2030,11230061.366854662
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2035,3617411.856399795
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2040,3597472.4868592108
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2045,4759890.469201314
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2050,6315429.804378357
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2055,8261217.529399731
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Costs of Production,2060,10495113.770900765
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Energy Generation,2025,1926918.2432319424
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Energy Generation,2030,1288053.900625614
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Energy Generation,2035,2615873.0241671014
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Transformation Process,Energy Generation,2040,3207479.668889383
