ams,branch,branch_type,variable,year,value,unit,unit_source
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2040,2.7817977717198603e-11,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2060,3512.143050104081,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2025,300906.9650721561,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2030,3328.1236287697902,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2040,5.050467995134097e-11,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2060,1925.0107916369807,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2025,656688.5878273451,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2030,356451.8370119451,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2035,353085.50150783284,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2040,353259.16427394067,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2045,350032.1281591717,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2050,315858.0,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2060,2000.7938310058785,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2025,165775.8421604134,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2030,1869.9472560688241,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2040,2.7817977717198603e-11,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2060,3893.6851007561672,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2025,657392.483300299,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2030,347180.68615822296,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2035,343023.909884255,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2040,343192.62392314145,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2045,340057.54604342516,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2050,315858.0,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2060,2049.3574542502647,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2025,27150240.000000007,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2030,30751728.809702933,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2035,20622671.601325903,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2040,13020144.732672988,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2045,13269388.150004273,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2050,13349714.794618411,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2055,12409546.226147775,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2060,18478326.564604532,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2025,662751.2097796905,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2030,344279.7777825055,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2035,335919.024326668,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2040,364501.87789046584,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2045,333014.1013213134,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2050,312816.95379419887,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2060,2100.899630646948,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2025,362130.40949277085,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2030,193716.42705008422,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2035,188800.0987612372,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2040,189154.6569493711,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2045,187737.69626596908,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2050,173974.5864,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2060,4088.4980067744536,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2025,702110.4600841658,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2030,381168.5000241348,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2035,369275.3793196796,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2040,399534.1055504742,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2045,327829.8517745524,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2050,307947.12652714865,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2060,2155.686710874154,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2025,42357.59999999999,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2030,48463.200000000004,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2035,59656.80000000002,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2040,52895.468144044324,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2045,60818.88708944974,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2050,40804.43032733358,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2055,28064.41052392796,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2060,28557.910451738044,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2025,735449.1539145238,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2030,416379.45327379124,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2035,405068.8346270373,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2040,434482.9372039499,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2045,303897.31125093676,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2050,285465.84895100706,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2060,2073.320899341563,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2025,408187.85185060976,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2030,232583.43518888255,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2035,223086.28130308999,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2040,240201.00282471167,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2045,177147.08833855978,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2050,166380.8589666193,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2060,4034.8278616963116,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2025,768278.33080265,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2030,448175.4101422918,Gigajoule,inferred
